created_doc_time,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start
2025-10-07 02:23:57+02:00,156,DE_LU,Planned maintenance,A03,Cancelled,2023-03-24 01:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,15586,MAW,PT1M,5,2023-03-24 00:00:00+01:00
2025-10-07 02:23:57+02:00,157,DE_LU,Planned maintenance,A03,Cancelled,2023-03-24 00:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,14146,MAW,PT1M,5,2023-03-23 00:00:00+01:00
2025-10-07 02:23:57+02:00,158,DE_LU,Planned maintenance,A03,Cancelled,2023-03-23 00:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,12706,MAW,PT1M,5,2023-03-22 00:00:00+01:00
2025-10-07 02:23:57+02:00,170,DE_LU,Planned maintenance,A03,Cancelled,2023-03-21 09:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,10876,MAW,PT1M,5,2023-03-20 17:30:00+01:00
2025-10-07 02:23:57+02:00,140,DE_LU,Planned maintenance,A03,Cancelled,2023-04-05 08:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,32821,MAW,PT1M,5,2023-04-05 00:15:00+02:00
2025-10-07 02:23:57+02:00,133,DE_LU,Planned maintenance,A03,Cancelled,2023-03-20 17:30:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,10861,MAW,PT1M,5,2023-03-20 17:15:00+01:00
2025-10-07 02:23:57+02:00,163,DE_LU,Planned maintenance,A03,Cancelled,2023-03-19 00:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,6946,MAW,PT1M,5,2023-03-18 00:00:00+01:00
2025-10-07 02:23:57+02:00,134,DE_LU,Planned maintenance,A03,Cancelled,2023-03-18 00:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,5506,MAW,PT1M,5,2023-03-17 00:00:00+01:00
2025-10-07 02:23:57+02:00,180,DE_LU,Planned maintenance,A03,Cancelled,2023-03-17 00:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,5026,MAW,PT1M,5,2023-03-16 16:00:00+01:00
2025-10-07 02:23:57+02:00,123,DE_LU,Planned maintenance,A03,Cancelled,2023-03-16 16:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,4846,MAW,PT1M,5,2023-03-16 13:00:00+01:00
2025-10-07 02:23:57+02:00,180,DE_LU,Planned maintenance,A03,Cancelled,2023-03-16 13:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,3526,MAW,PT1M,5,2023-03-15 15:00:00+01:00
2025-10-07 02:23:57+02:00,136,DE_LU,Planned maintenance,A03,Cancelled,2023-09-18 00:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,256006,MAW,PT1M,5,2023-09-07 00:00:00+02:00
2025-10-07 02:23:57+02:00,133,DE_LU,Planned maintenance,A03,Cancelled,2023-03-15 15:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,946,MAW,PT1M,5,2023-03-13 20:00:00+01:00
2025-10-07 02:23:57+02:00,132,DE_LU,Planned maintenance,A03,Cancelled,2023-03-13 20:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,1,MAW,PT1M,5,2023-03-13 04:15:00+01:00
2025-10-07 02:23:57+02:00,164,DE_LU,Planned maintenance,A03,Cancelled,2023-03-20 17:15:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,8386,MAW,PT1M,5,2023-03-19 00:00:00+01:00
2025-10-07 02:23:57+02:00,130,DE_LU,Planned maintenance,A03,Cancelled,2023-04-06 07:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,33286,MAW,PT1M,5,2023-04-05 08:00:00+02:00
2025-10-07 02:23:57+02:00,156,DE_LU,Planned maintenance,A03,Cancelled,2023-03-22 00:00:00+01:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,11806,MAW,PT1M,5,2023-03-21 09:00:00+01:00
2025-10-07 02:23:57+02:00,137,DE_LU,Planned maintenance,A03,Cancelled,2023-04-07 11:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,35686,MAW,PT1M,5,2023-04-07 00:00:00+02:00
2025-10-07 02:23:57+02:00,135,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 17:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46726,MAW,PT1M,5,2023-04-14 16:00:00+02:00
2025-10-07 02:23:57+02:00,142,DE_LU,Planned maintenance,A03,Cancelled,2023-04-07 00:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,34666,MAW,PT1M,5,2023-04-06 07:00:00+02:00
2025-10-07 02:23:57+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 16:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46666,MAW,PT1M,5,2023-04-14 15:00:00+02:00
2025-10-07 02:23:57+02:00,115,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 15:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46306,MAW,PT1M,5,2023-04-14 09:00:00+02:00
2025-10-07 02:23:57+02:00,113,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 19:45:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46786,MAW,PT1M,5,2023-04-14 17:00:00+02:00
2025-10-07 02:23:57+02:00,13,DE_LU,Planned maintenance,A03,Cancelled,2023-04-13 17:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,44926,MAW,PT1M,5,2023-04-13 10:00:00+02:00
2025-10-07 02:23:57+02:00,74,DE_LU,Planned maintenance,A03,Cancelled,2023-04-13 10:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,44866,MAW,PT1M,5,2023-04-13 09:00:00+02:00
2025-10-07 02:23:57+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-13 09:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,43906,MAW,PT1M,5,2023-04-12 17:00:00+02:00
2025-10-07 02:23:57+02:00,23,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 17:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,43666,MAW,PT1M,5,2023-04-12 13:00:00+02:00
2025-10-07 02:23:57+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 09:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,45346,MAW,PT1M,5,2023-04-13 17:00:00+02:00
2025-10-07 02:23:57+02:00,110,DE_LU,Planned maintenance,A03,Cancelled,2023-04-09 00:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,36361,MAW,PT1M,5,2023-04-07 11:15:00+02:00
2025-10-07 02:23:57+02:00,121,DE_LU,Planned maintenance,A03,Cancelled,2023-04-07 11:15:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,36346,MAW,PT1M,5,2023-04-07 11:00:00+02:00
2025-10-07 02:23:57+02:00,64,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 13:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,43546,MAW,PT1M,5,2023-04-12 11:00:00+02:00
2025-10-07 02:23:57+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-10 00:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,38566,MAW,PT1M,5,2023-04-09 00:00:00+02:00
2025-10-07 02:23:57+02:00,110,DE_LU,Planned maintenance,A03,Cancelled,2023-04-11 00:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,40006,MAW,PT1M,5,2023-04-10 00:00:00+02:00
2025-10-07 02:23:57+02:00,80,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 20:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46951,MAW,PT1M,5,2023-04-14 19:45:00+02:00
2025-10-07 02:23:57+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 00:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,41446,MAW,PT1M,5,2023-04-11 00:00:00+02:00
2025-10-07 02:23:57+02:00,115,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 10:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,42886,MAW,PT1M,5,2023-04-12 00:00:00+02:00
2025-10-07 02:23:57+02:00,65,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 11:00:00+02:00,1YBA56bEUhWua4Mclk2bxw,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,43486,MAW,PT1M,5,2023-04-12 10:00:00+02:00
2025-10-07 02:27:45+02:00,110,DE_LU,Planned maintenance,A03,Cancelled,2023-04-11 00:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,40006,MAW,PT1M,2,2023-04-10 00:00:00+02:00
2025-10-07 02:27:45+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 00:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,41446,MAW,PT1M,2,2023-04-11 00:00:00+02:00
2025-10-07 02:27:45+02:00,115,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 10:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,42886,MAW,PT1M,2,2023-04-12 00:00:00+02:00
2025-10-07 02:27:45+02:00,65,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 11:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,43486,MAW,PT1M,2,2023-04-12 10:00:00+02:00
2025-10-07 02:27:45+02:00,64,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 13:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,43546,MAW,PT1M,2,2023-04-12 11:00:00+02:00
2025-10-07 02:27:45+02:00,23,DE_LU,Planned maintenance,A03,Cancelled,2023-04-12 17:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,43666,MAW,PT1M,2,2023-04-12 13:00:00+02:00
2025-10-07 02:27:45+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-13 09:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,43906,MAW,PT1M,2,2023-04-12 17:00:00+02:00
2025-10-07 02:27:45+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-10 00:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,38566,MAW,PT1M,2,2023-04-09 00:00:00+02:00
2025-10-07 02:27:45+02:00,110,DE_LU,Planned maintenance,A03,Cancelled,2023-04-09 00:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,36361,MAW,PT1M,2,2023-04-07 11:15:00+02:00
2025-10-07 02:27:45+02:00,113,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 19:45:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46786,MAW,PT1M,2,2023-04-14 17:00:00+02:00
2025-10-07 02:27:45+02:00,13,DE_LU,Planned maintenance,A03,Cancelled,2023-04-13 17:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,44926,MAW,PT1M,2,2023-04-13 10:00:00+02:00
2025-10-07 02:27:45+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 09:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,45346,MAW,PT1M,2,2023-04-13 17:00:00+02:00
2025-10-07 02:27:45+02:00,115,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 15:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46306,MAW,PT1M,2,2023-04-14 09:00:00+02:00
2025-10-07 02:27:45+02:00,114,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 16:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46666,MAW,PT1M,2,2023-04-14 15:00:00+02:00
2025-10-07 02:27:45+02:00,135,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 17:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46726,MAW,PT1M,2,2023-04-14 16:00:00+02:00
2025-10-07 02:27:45+02:00,80,DE_LU,Planned maintenance,A03,Cancelled,2023-04-14 20:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46951,MAW,PT1M,2,2023-04-14 19:45:00+02:00
2025-10-07 02:27:45+02:00,0,DE_LU,Planned maintenance,A03,Cancelled,2023-09-07 00:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,46966,MAW,PT1M,2,2023-04-14 20:00:00+02:00
2025-10-07 02:27:45+02:00,121,DE_LU,Planned maintenance,A03,Cancelled,2023-04-07 11:15:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,36346,MAW,PT1M,2,2023-04-07 11:00:00+02:00
2025-10-07 02:27:45+02:00,74,DE_LU,Planned maintenance,A03,Cancelled,2023-04-13 10:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,44866,MAW,PT1M,2,2023-04-13 09:00:00+02:00
2025-10-07 02:27:45+02:00,137,DE_LU,Planned maintenance,A03,Cancelled,2023-04-07 11:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,35686,MAW,PT1M,2,2023-04-07 00:00:00+02:00
2025-10-07 02:27:45+02:00,180,DE_LU,Planned maintenance,A03,Cancelled,2023-03-16 13:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,3526,MAW,PT1M,2,2023-03-15 15:00:00+01:00
2025-10-07 02:27:45+02:00,130,DE_LU,Planned maintenance,A03,Cancelled,2023-04-06 07:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,33286,MAW,PT1M,2,2023-04-05 08:00:00+02:00
2025-10-07 02:27:45+02:00,1,DE_LU,Planned maintenance,A03,Cancelled,2023-09-07 15:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,256006,MAW,PT1M,2,2023-09-07 00:00:00+02:00
2025-10-07 02:27:45+02:00,132,DE_LU,Planned maintenance,A03,Cancelled,2023-03-13 20:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,1,MAW,PT1M,2,2023-03-13 04:15:00+01:00
2025-10-07 02:27:45+02:00,133,DE_LU,Planned maintenance,A03,Cancelled,2023-03-15 15:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,946,MAW,PT1M,2,2023-03-13 20:00:00+01:00
2025-10-07 02:27:45+02:00,123,DE_LU,Planned maintenance,A03,Cancelled,2023-03-16 16:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,4846,MAW,PT1M,2,2023-03-16 13:00:00+01:00
2025-10-07 02:27:45+02:00,180,DE_LU,Planned maintenance,A03,Cancelled,2023-03-17 00:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,5026,MAW,PT1M,2,2023-03-16 16:00:00+01:00
2025-10-07 02:27:45+02:00,134,DE_LU,Planned maintenance,A03,Cancelled,2023-03-18 00:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,5506,MAW,PT1M,2,2023-03-17 00:00:00+01:00
2025-10-07 02:27:45+02:00,163,DE_LU,Planned maintenance,A03,Cancelled,2023-03-19 00:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,6946,MAW,PT1M,2,2023-03-18 00:00:00+01:00
2025-10-07 02:27:45+02:00,164,DE_LU,Planned maintenance,A03,Cancelled,2023-03-20 17:15:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,8386,MAW,PT1M,2,2023-03-19 00:00:00+01:00
2025-10-07 02:27:45+02:00,133,DE_LU,Planned maintenance,A03,Cancelled,2023-03-20 17:30:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,10861,MAW,PT1M,2,2023-03-20 17:15:00+01:00
2025-10-07 02:27:45+02:00,170,DE_LU,Planned maintenance,A03,Cancelled,2023-03-21 09:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,10876,MAW,PT1M,2,2023-03-20 17:30:00+01:00
2025-10-07 02:27:45+02:00,156,DE_LU,Planned maintenance,A03,Cancelled,2023-03-22 00:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,11806,MAW,PT1M,2,2023-03-21 09:00:00+01:00
2025-10-07 02:27:45+02:00,158,DE_LU,Planned maintenance,A03,Cancelled,2023-03-23 00:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,12706,MAW,PT1M,2,2023-03-22 00:00:00+01:00
2025-10-07 02:27:45+02:00,157,DE_LU,Planned maintenance,A03,Cancelled,2023-03-24 00:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,14146,MAW,PT1M,2,2023-03-23 00:00:00+01:00
2025-10-07 02:27:45+02:00,156,DE_LU,Planned maintenance,A03,Cancelled,2023-03-24 01:00:00+01:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,15586,MAW,PT1M,2,2023-03-24 00:00:00+01:00
2025-10-07 02:27:45+02:00,157,DE_LU,Planned maintenance,A03,Cancelled,2023-04-01 00:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,15646,MAW,PT1M,2,2023-03-24 01:00:00+01:00
2025-10-07 02:27:45+02:00,160,DE_LU,Planned maintenance,A03,Cancelled,2023-04-04 09:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,27046,MAW,PT1M,2,2023-04-01 00:00:00+02:00
2025-10-07 02:27:45+02:00,135,DE_LU,Planned maintenance,A03,Cancelled,2023-04-05 00:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,31906,MAW,PT1M,2,2023-04-04 09:00:00+02:00
2025-10-07 02:27:45+02:00,165,DE_LU,Planned maintenance,A03,Cancelled,2023-04-05 00:15:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,32806,MAW,PT1M,2,2023-04-05 00:00:00+02:00
2025-10-07 02:27:45+02:00,140,DE_LU,Planned maintenance,A03,Cancelled,2023-04-05 08:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,32821,MAW,PT1M,2,2023-04-05 00:15:00+02:00
2025-10-07 02:27:45+02:00,142,DE_LU,Planned maintenance,A03,Cancelled,2023-04-07 00:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,34666,MAW,PT1M,2,2023-04-06 07:00:00+02:00
2025-10-07 02:27:45+02:00,42,DE_LU,Planned maintenance,A03,Cancelled,2023-09-07 22:00:00+02:00,qfuSRI_CgE5iyIK-ZRTbcg,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,256906,MAW,PT1M,2,2023-09-07 15:00:00+02:00
2025-10-07 02:27:45+02:00,157,DE_LU,Planned maintenance,A03,Cancelled,2023-04-01 00:00:00+02:00,PYAMyVdWwDUB5dC_qTOO4A,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,15646,MAW,PT1M,6,2023-03-24 01:00:00+01:00
2025-10-07 02:27:45+02:00,180,DE_LU,Planned maintenance,A03,Cancelled,2023-03-17 00:00:00+01:00,PYAMyVdWwDUB5dC_qTOO4A,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,5026,MAW,PT1M,6,2023-03-16 16:00:00+01:00
2025-10-07 02:27:45+02:00,137,DE_LU,Planned maintenance,A03,Cancelled,2023-04-07 11:00:00+02:00,PYAMyVdWwDUB5dC_qTOO4A,282.0,Fossil Hard coal,11WD8REUW1C----4,intra_zonal,HKW Reuter West,HKW Reuter West Block D,35686,MAW,PT1M,6,2023-04-07 00:00:00+02:00
