Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
May 21, 2018 1:00 PM;May 21, 2018 2:00 PM;-;30.00;35.79;35.79;2.34;56.00;35.79;-;-;35.79;3.89;18.11;-44.41;63.25;63.25;54.16
May 21, 2018 2:00 PM;May 21, 2018 3:00 PM;-;22.50;35.39;35.39;1.72;55.50;35.39;-;-;35.39;0.59;16.17;-42.11;65.88;65.88;55.07
May 21, 2018 3:00 PM;May 21, 2018 4:00 PM;-;19.69;35.03;35.03;4.47;37.40;35.03;-;-;35.03;0.59;18.11;-15.87;70.00;70.00;55.47
May 21, 2018 4:00 PM;May 21, 2018 5:00 PM;-;8.91;33.92;33.92;5.13;35.04;33.92;-;-;33.92;5.78;42.00;0.00;78.27;78.27;58.01
May 21, 2018 5:00 PM;May 21, 2018 6:00 PM;-;15.93;34.32;34.32;12.34;40.00;34.32;-;-;34.32;8.81;50.00;12.34;78.24;78.24;61.98
May 21, 2018 6:00 PM;May 21, 2018 7:00 PM;-;27.62;34.61;34.61;24.74;46.72;34.61;-;-;34.61;16.25;43.70;21.01;79.36;79.36;67.41
May 21, 2018 7:00 PM;May 21, 2018 8:00 PM;-;31.22;34.91;34.91;28.51;44.00;34.91;-;-;34.91;23.30;45.11;29.97;79.76;79.76;65.05
May 21, 2018 8:00 PM;May 21, 2018 9:00 PM;-;28.19;33.75;33.75;23.83;42.40;33.75;-;-;33.75;24.86;42.00;32.25;80.95;80.95;74.08
May 21, 2018 9:00 PM;May 21, 2018 10:00 PM;-;31.29;33.46;33.46;25.67;55.80;33.46;-;-;33.46;26.54;30.52;30.67;68.00;68.00;69.32
May 21, 2018 10:00 PM;May 21, 2018 11:00 PM;-;35.46;33.38;33.38;34.05;44.90;33.38;-;-;33.38;29.02;28.00;32.22;65.88;65.88;66.78
May 21, 2018 11:00 PM;May 22, 2018 12:00 AM;-;31.63;27.58;27.58;28.78;51.28;27.58;-;-;27.58;27.36;23.05;25.06;60.40;60.40;57.18
May 22, 2018 12:00 AM;May 22, 2018 1:00 AM;-;48.44;32.08;32.08;37.59;60.17;32.08;-;-;32.08;25.47;27.99;24.59;55.51;24.59;34.34
May 22, 2018 1:00 AM;May 22, 2018 2:00 AM;-;43.05;30.27;30.27;33.92;55.38;30.27;-;-;30.27;20.86;25.99;22.91;42.90;22.91;32.61
May 22, 2018 2:00 AM;May 22, 2018 3:00 AM;-;39.35;30.05;30.05;31.18;50.35;30.05;-;-;30.05;20.04;25.99;23.40;39.24;36.85;32.61
May 22, 2018 3:00 AM;May 22, 2018 4:00 AM;-;27.71;28.83;28.83;25.94;29.79;28.83;-;-;28.83;20.47;25.60;24.07;39.24;24.07;32.61
May 22, 2018 4:00 AM;May 22, 2018 5:00 AM;-;39.55;27.71;31.55;20.28;32.59;31.55;-;-;31.55;24.14;25.23;27.71;39.24;27.71;32.61
May 22, 2018 5:00 AM;May 22, 2018 6:00 AM;-;32.10;32.10;35.14;32.10;40.10;35.14;-;-;35.14;28.96;31.75;32.10;39.24;32.10;35.08
May 22, 2018 6:00 AM;May 22, 2018 7:00 AM;-;47.06;47.06;40.18;47.06;47.06;40.18;-;-;40.18;39.06;45.00;47.06;54.59;51.99;57.03
May 22, 2018 7:00 AM;May 22, 2018 8:00 AM;-;54.80;54.80;67.13;54.80;54.80;40.90;-;-;67.13;47.79;52.03;54.80;61.40;61.40;68.90
May 22, 2018 8:00 AM;May 22, 2018 9:00 AM;-;59.37;59.37;84.02;59.37;59.37;41.50;-;-;84.02;52.61;49.06;59.37;65.88;65.88;71.27
May 22, 2018 9:00 AM;May 22, 2018 10:00 AM;-;70.62;49.57;79.98;56.57;70.62;41.38;-;-;79.98;48.59;47.00;49.57;60.87;60.87;69.11
May 22, 2018 10:00 AM;May 22, 2018 11:00 AM;-;60.69;44.97;85.01;50.20;60.69;41.30;-;-;85.01;45.09;44.97;44.97;58.00;58.00;65.94
May 22, 2018 11:00 AM;May 22, 2018 12:00 PM;-;58.24;43.05;68.10;49.05;56.83;41.23;-;-;68.10;42.00;42.00;43.05;56.99;56.99;67.04
May 22, 2018 12:00 PM;May 22, 2018 1:00 PM;-;59.64;41.05;67.06;48.37;57.75;41.05;-;-;67.06;39.06;39.50;41.05;54.12;54.12;62.46
May 22, 2018 1:00 PM;May 22, 2018 2:00 PM;-;59.56;41.09;67.04;51.62;65.86;41.09;-;-;67.04;38.69;40.00;41.09;54.12;54.12;59.99
May 22, 2018 2:00 PM;May 22, 2018 3:00 PM;-;60.36;42.40;66.59;49.47;58.71;40.95;-;-;66.59;39.32;40.90;42.40;55.44;55.44;62.09
May 22, 2018 3:00 PM;May 22, 2018 4:00 PM;-;59.88;47.40;58.52;52.21;58.82;40.31;-;-;58.52;39.57;42.00;47.40;58.05;58.05;61.00
May 22, 2018 4:00 PM;May 22, 2018 5:00 PM;-;58.93;49.88;58.51;52.86;58.93;39.72;-;-;58.51;40.09;45.00;49.88;58.20;58.20;65.86
May 22, 2018 5:00 PM;May 22, 2018 6:00 PM;-;56.73;56.22;58.50;56.29;63.26;40.06;-;-;58.50;43.67;45.30;56.22;59.01;59.01;68.89
May 22, 2018 6:00 PM;May 22, 2018 7:00 PM;-;57.05;57.05;54.77;57.05;57.05;40.89;-;-;54.77;48.29;50.00;57.05;59.03;59.03;62.09
May 22, 2018 7:00 PM;May 22, 2018 8:00 PM;-;59.66;59.66;59.66;59.66;59.66;40.50;-;-;59.66;48.26;51.00;59.66;64.16;64.16;69.11
May 22, 2018 8:00 PM;May 22, 2018 9:00 PM;-;50.70;50.70;50.70;50.70;50.70;39.59;-;-;39.59;47.38;51.70;50.70;65.35;65.35;82.72
May 22, 2018 9:00 PM;May 22, 2018 10:00 PM;-;46.03;47.36;47.36;45.37;47.36;39.49;-;-;47.36;44.46;51.00;47.36;64.16;64.16;70.00
May 22, 2018 10:00 PM;May 22, 2018 11:00 PM;-;53.50;41.94;41.94;48.01;60.00;39.43;-;-;41.94;42.26;45.00;41.94;58.10;58.10;64.29
May 22, 2018 11:00 PM;May 23, 2018 12:00 AM;-;48.01;37.84;37.84;43.11;53.88;36.04;-;-;36.04;38.35;38.26;37.84;51.89;41.80;55.06
May 23, 2018 12:00 AM;May 23, 2018 1:00 AM;-;41.60;37.91;37.91;39.20;41.60;37.91;-;-;37.91;39.12;37.58;37.91;53.97;50.00;50.08
May 23, 2018 1:00 AM;May 23, 2018 2:00 AM;-;37.37;37.00;36.42;37.07;41.40;37.00;-;-;36.42;35.67;37.01;37.00;49.54;49.54;38.94
May 23, 2018 2:00 AM;May 23, 2018 3:00 AM;-;39.59;36.04;36.04;32.95;38.28;36.04;-;-;36.04;33.80;36.40;36.04;48.28;48.28;37.05
May 23, 2018 3:00 AM;May 23, 2018 4:00 AM;-;35.31;34.53;34.53;34.28;39.60;34.53;-;-;34.53;32.49;35.00;34.53;47.63;47.63;36.29
May 23, 2018 4:00 AM;May 23, 2018 5:00 AM;-;48.39;35.24;35.24;23.79;43.52;35.24;-;-;35.24;32.40;35.80;35.24;47.53;47.53;37.00
May 23, 2018 5:00 AM;May 23, 2018 6:00 AM;-;40.90;37.83;37.83;36.24;44.10;37.70;-;-;37.70;36.00;37.06;37.83;48.28;48.28;47.73
May 23, 2018 6:00 AM;May 23, 2018 7:00 AM;-;56.95;46.37;46.37;39.78;50.90;40.61;-;-;40.61;46.72;50.59;46.37;53.86;53.86;56.11
May 23, 2018 7:00 AM;May 23, 2018 8:00 AM;-;56.35;56.35;78.10;56.35;56.35;41.05;-;-;78.10;58.90;59.00;56.35;63.13;63.13;70.00
May 23, 2018 8:00 AM;May 23, 2018 9:00 AM;-;65.99;65.99;101.25;65.99;65.99;41.49;-;-;101.25;61.24;61.25;65.99;75.00;75.00;75.06
May 23, 2018 9:00 AM;May 23, 2018 10:00 AM;-;70.57;51.21;86.22;62.18;84.54;41.45;-;-;86.22;52.56;54.00;51.21;66.00;66.00;69.96
May 23, 2018 10:00 AM;May 23, 2018 11:00 AM;-;60.36;47.14;81.84;54.63;69.90;41.53;-;-;81.84;47.89;49.93;47.14;60.66;60.66;67.90
May 23, 2018 11:00 AM;May 23, 2018 12:00 PM;-;51.99;43.05;84.76;48.13;58.44;41.48;-;-;84.76;46.01;49.00;43.05;58.00;58.00;65.06
May 23, 2018 12:00 PM;May 23, 2018 1:00 PM;-;48.82;41.35;84.94;45.41;54.06;41.35;-;-;84.94;41.89;48.00;40.91;54.62;54.62;64.08
May 23, 2018 1:00 PM;May 23, 2018 2:00 PM;-;48.99;41.34;84.83;45.69;54.07;41.34;-;-;84.83;40.44;46.00;41.34;54.62;54.62;64.03
May 23, 2018 2:00 PM;May 23, 2018 3:00 PM;-;46.43;41.06;65.25;42.77;52.57;41.06;-;-;65.25;39.63;42.00;37.93;55.62;55.62;62.32
May 23, 2018 3:00 PM;May 23, 2018 4:00 PM;-;44.54;40.47;68.14;41.29;50.00;40.47;-;-;68.14;39.90;45.00;36.99;57.08;57.08;64.04
May 23, 2018 4:00 PM;May 23, 2018 5:00 PM;-;43.49;40.29;64.23;40.35;48.50;40.29;-;-;64.23;38.50;46.00;36.38;57.36;57.36;64.07
May 23, 2018 5:00 PM;May 23, 2018 6:00 PM;-;53.38;40.44;55.04;40.40;50.00;40.44;-;-;55.04;41.86;46.50;40.44;58.00;58.00;65.01
May 23, 2018 6:00 PM;May 23, 2018 7:00 PM;-;51.92;43.93;43.93;48.43;57.50;41.78;-;-;42.87;45.06;48.00;43.93;59.84;59.84;65.93
May 23, 2018 7:00 PM;May 23, 2018 8:00 PM;-;52.70;46.85;46.85;49.29;55.36;41.67;-;-;45.72;46.21;49.50;46.85;63.83;63.83;71.09
May 23, 2018 8:00 PM;May 23, 2018 9:00 PM;-;46.63;45.21;45.21;40.54;57.10;41.18;-;-;44.12;44.93;48.24;45.21;73.35;73.35;77.99
May 23, 2018 9:00 PM;May 23, 2018 10:00 PM;-;48.93;41.92;41.92;45.87;53.82;40.91;-;-;40.91;42.93;46.37;41.92;64.37;64.37;70.08
May 23, 2018 10:00 PM;May 23, 2018 11:00 PM;-;50.34;40.06;40.06;45.85;56.90;40.06;-;-;40.06;39.88;40.90;40.06;58.19;58.19;65.48
May 23, 2018 11:00 PM;May 24, 2018 12:00 AM;-;43.28;35.37;35.37;39.75;48.70;35.37;-;-;35.37;33.97;34.20;35.37;52.55;52.55;54.67
May 24, 2018 12:00 AM;May 24, 2018 1:00 AM;-;39.38;35.64;37.00;37.76;41.80;37.00;-;-;37.00;33.06;33.38;35.64;54.62;54.62;53.67
May 24, 2018 1:00 AM;May 24, 2018 2:00 AM;-;34.74;34.13;34.13;34.39;35.26;34.13;-;-;34.13;31.29;32.35;33.93;53.12;36.71;44.56
May 24, 2018 2:00 AM;May 24, 2018 3:00 AM;-;33.45;33.01;33.01;32.92;34.10;33.01;-;-;33.01;29.92;30.65;32.22;51.55;32.22;36.31
May 24, 2018 3:00 AM;May 24, 2018 4:00 AM;-;27.01;31.79;31.79;25.28;32.84;31.79;-;-;31.79;28.36;28.40;31.03;50.10;31.03;34.40
May 24, 2018 4:00 AM;May 24, 2018 5:00 AM;-;40.10;32.34;32.34;23.66;35.20;32.34;-;-;32.34;28.80;29.50;31.56;49.15;31.56;34.40
May 24, 2018 5:00 AM;May 24, 2018 6:00 AM;-;29.90;32.08;36.44;25.78;37.64;36.44;-;-;36.44;32.22;33.30;32.08;51.55;45.22;43.09
May 24, 2018 6:00 AM;May 24, 2018 7:00 AM;-;41.88;40.83;40.46;34.88;41.80;40.46;-;-;40.46;41.24;43.00;40.83;55.43;55.43;57.01
May 24, 2018 7:00 AM;May 24, 2018 8:00 AM;-;46.51;46.51;61.19;46.51;46.51;40.81;-;-;61.19;49.50;51.10;46.51;60.77;60.77;67.91
May 24, 2018 8:00 AM;May 24, 2018 9:00 AM;-;50.00;50.00;75.98;50.00;50.00;40.94;-;-;75.98;54.10;54.30;50.00;64.50;64.50;73.29
May 24, 2018 9:00 AM;May 24, 2018 10:00 AM;-;53.48;47.70;68.51;51.06;56.20;40.89;-;-;68.51;47.78;48.77;47.70;58.94;58.94;66.08
May 24, 2018 10:00 AM;May 24, 2018 11:00 AM;-;55.40;43.98;69.58;50.63;61.48;40.84;-;-;69.58;43.24;44.00;43.98;55.38;55.38;63.13
May 24, 2018 11:00 AM;May 24, 2018 12:00 PM;-;52.13;43.88;69.58;48.31;57.00;40.82;-;-;69.58;41.68;41.20;42.97;53.51;53.51;63.08
May 24, 2018 12:00 PM;May 24, 2018 1:00 PM;-;48.12;43.78;65.08;44.29;53.00;40.74;-;-;65.08;37.44;37.50;38.92;49.17;63.00;63.08
May 24, 2018 1:00 PM;May 24, 2018 2:00 PM;-;49.05;43.36;61.81;43.63;56.00;40.74;-;-;61.81;35.57;35.80;35.95;49.50;49.50;61.48
May 24, 2018 2:00 PM;May 24, 2018 3:00 PM;-;48.07;43.02;58.39;42.47;55.24;40.79;-;-;58.39;34.86;34.04;34.47;52.74;52.74;60.65
May 24, 2018 3:00 PM;May 24, 2018 4:00 PM;-;47.50;41.89;51.75;42.27;54.26;40.73;-;-;51.75;35.54;34.38;34.90;54.12;54.12;62.17
May 24, 2018 4:00 PM;May 24, 2018 5:00 PM;-;47.35;41.64;41.64;42.20;54.03;40.67;-;-;41.64;36.40;36.57;34.91;55.43;55.43;61.69
May 24, 2018 5:00 PM;May 24, 2018 6:00 PM;-;56.34;40.42;41.70;49.47;64.82;40.42;-;-;41.70;40.04;41.99;40.09;56.00;56.00;61.69
May 24, 2018 6:00 PM;May 24, 2018 7:00 PM;-;53.99;42.69;42.69;49.16;59.90;40.58;-;-;42.69;42.40;43.79;42.69;60.00;60.00;64.85
May 24, 2018 7:00 PM;May 24, 2018 8:00 PM;-;61.12;43.98;43.98;53.77;70.10;40.55;-;-;43.98;44.32;45.50;43.98;68.25;68.25;67.79
May 24, 2018 8:00 PM;May 24, 2018 9:00 PM;-;51.79;43.74;43.74;48.34;56.00;40.54;-;-;43.74;43.02;43.68;43.74;79.76;79.76;83.96
May 24, 2018 9:00 PM;May 24, 2018 10:00 PM;-;43.45;41.97;41.97;42.81;44.00;40.49;-;-;41.97;41.77;41.92;41.97;71.78;71.78;69.48
May 24, 2018 10:00 PM;May 24, 2018 11:00 PM;-;61.00;39.86;39.86;47.60;61.00;39.86;-;-;39.86;38.55;37.70;39.86;61.44;61.44;63.03
May 24, 2018 11:00 PM;May 25, 2018 12:00 AM;-;56.36;35.18;35.18;43.58;55.29;35.18;-;-;35.18;33.79;31.60;34.89;54.12;54.12;54.01
May 25, 2018 12:00 AM;May 25, 2018 1:00 AM;-;45.60;35.97;35.97;41.37;48.42;35.97;-;-;35.97;34.84;34.97;35.97;50.16;50.16;50.90
May 25, 2018 1:00 AM;May 25, 2018 2:00 AM;-;41.92;34.17;34.17;38.47;47.65;34.17;-;-;34.17;34.04;32.86;34.17;45.25;39.20;38.05
May 25, 2018 2:00 AM;May 25, 2018 3:00 AM;-;36.46;33.40;33.40;33.40;40.80;33.40;-;-;33.40;31.45;31.31;33.40;44.00;33.40;36.72
May 25, 2018 3:00 AM;May 25, 2018 4:00 AM;-;44.19;32.09;32.09;31.57;43.80;32.09;-;-;32.09;29.38;30.00;31.63;43.00;31.74;33.44
May 25, 2018 4:00 AM;May 25, 2018 5:00 AM;-;46.70;33.01;33.01;29.22;43.66;33.88;-;-;33.01;30.18;30.37;33.01;42.74;33.01;32.90
May 25, 2018 5:00 AM;May 25, 2018 6:00 AM;-;43.57;35.89;37.44;31.37;39.38;38.12;-;-;37.44;32.38;32.55;35.89;44.90;40.10;39.01
May 25, 2018 6:00 AM;May 25, 2018 7:00 AM;-;43.40;43.40;41.85;43.40;43.40;40.30;-;-;41.85;38.81;40.50;43.40;54.62;54.62;58.95
May 25, 2018 7:00 AM;May 25, 2018 8:00 AM;-;47.37;47.37;47.37;47.37;47.37;40.80;-;-;47.37;45.23;48.56;47.37;61.76;61.76;64.21
May 25, 2018 8:00 AM;May 25, 2018 9:00 AM;-;57.82;48.01;48.01;53.68;63.47;40.89;-;-;48.01;48.79;51.10;48.01;70.69;70.69;64.57
May 25, 2018 9:00 AM;May 25, 2018 10:00 AM;-;63.00;47.95;47.95;48.64;77.87;41.19;-;-;47.95;45.17;47.50;44.99;65.70;65.70;59.90
May 25, 2018 10:00 AM;May 25, 2018 11:00 AM;-;53.93;47.41;47.41;49.50;60.00;41.16;-;-;47.41;42.39;44.80;43.43;59.21;59.21;58.99
May 25, 2018 11:00 AM;May 25, 2018 12:00 PM;-;60.42;44.81;44.81;53.05;71.10;41.02;-;-;44.81;41.91;43.00;42.94;58.11;58.11;56.91
May 25, 2018 12:00 PM;May 25, 2018 1:00 PM;-;56.83;43.19;43.19;43.80;70.10;40.70;-;-;43.19;38.25;39.20;40.35;52.55;52.55;54.07
May 25, 2018 1:00 PM;May 25, 2018 2:00 PM;-;51.87;43.05;43.05;44.30;64.28;40.70;-;-;43.05;37.79;37.00;33.92;52.55;52.55;52.77
May 25, 2018 2:00 PM;May 25, 2018 3:00 PM;-;46.31;41.72;41.72;41.26;54.54;40.65;-;-;41.72;37.83;35.50;34.43;54.86;54.86;54.30
May 25, 2018 3:00 PM;May 25, 2018 4:00 PM;-;46.57;40.47;40.47;42.18;53.29;40.47;-;-;40.47;38.44;36.80;36.33;56.75;56.75;57.01
May 25, 2018 4:00 PM;May 25, 2018 5:00 PM;-;46.38;40.09;40.50;43.69;50.00;40.50;-;-;40.50;39.64;38.10;40.09;59.14;59.14;59.20
May 25, 2018 5:00 PM;May 25, 2018 6:00 PM;-;51.30;41.87;41.46;47.20;54.55;41.46;-;-;41.46;42.53;42.50;41.87;59.21;59.21;61.60
May 25, 2018 6:00 PM;May 25, 2018 7:00 PM;-;58.86;42.17;42.17;42.95;58.00;41.96;-;-;42.17;44.95;45.50;44.06;61.01;61.01;64.05
May 25, 2018 7:00 PM;May 25, 2018 8:00 PM;-;54.46;41.86;41.86;51.22;57.00;41.73;-;-;41.86;45.40;46.90;47.02;72.97;50.20;68.21
May 25, 2018 8:00 PM;May 25, 2018 9:00 PM;-;56.76;40.94;40.94;37.67;51.71;40.94;-;-;40.94;45.49;47.00;46.02;68.78;66.00;79.83
May 25, 2018 9:00 PM;May 25, 2018 10:00 PM;-;54.09;40.82;40.82;38.23;49.91;40.82;-;-;40.82;43.49;44.20;45.18;66.34;50.20;67.97
May 25, 2018 10:00 PM;May 25, 2018 11:00 PM;-;44.63;40.31;40.31;44.63;44.63;40.31;-;-;40.31;42.75;42.50;44.63;58.96;58.96;60.37
May 25, 2018 11:00 PM;May 26, 2018 12:00 AM;-;54.96;38.91;38.91;48.50;59.84;38.91;-;-;38.91;41.75;39.57;40.59;55.86;40.59;45.01
May 26, 2018 12:00 AM;May 26, 2018 1:00 AM;-;41.46;40.14;40.14;41.46;41.46;40.14;-;-;40.14;40.03;39.96;41.46;45.89;41.46;39.96
May 26, 2018 1:00 AM;May 26, 2018 2:00 AM;-;48.51;38.66;38.66;31.51;43.38;38.66;-;-;38.66;35.47;35.48;38.66;39.40;38.66;35.48
May 26, 2018 2:00 AM;May 26, 2018 3:00 AM;-;42.80;36.00;36.00;31.04;39.25;36.00;-;-;36.00;34.01;34.50;36.00;36.00;36.00;34.50
May 26, 2018 3:00 AM;May 26, 2018 4:00 AM;-;45.62;34.97;34.97;27.29;40.07;34.97;-;-;34.97;33.53;33.00;34.97;34.97;34.97;33.00
May 26, 2018 4:00 AM;May 26, 2018 5:00 AM;-;44.15;34.27;34.27;27.18;39.00;34.27;-;-;34.27;33.57;33.40;34.27;34.27;34.27;33.40
May 26, 2018 5:00 AM;May 26, 2018 6:00 AM;-;34.42;33.81;33.81;26.36;34.93;33.81;-;-;33.81;33.81;33.36;33.81;33.81;33.81;33.36
May 26, 2018 6:00 AM;May 26, 2018 7:00 AM;-;36.88;37.33;37.33;25.35;38.56;37.33;-;-;37.33;35.19;35.93;37.33;37.33;37.33;35.93
May 26, 2018 7:00 AM;May 26, 2018 8:00 AM;-;53.21;39.62;39.62;29.93;46.32;39.62;-;-;39.62;38.01;40.02;39.62;43.28;39.62;40.53
May 26, 2018 8:00 AM;May 26, 2018 9:00 AM;-;55.61;42.62;41.63;33.26;49.03;41.63;-;-;41.63;38.71;41.50;42.62;48.09;48.09;44.20
May 26, 2018 9:00 AM;May 26, 2018 10:00 AM;-;50.20;40.47;41.47;33.44;45.27;41.47;-;-;41.47;37.57;39.53;40.47;54.21;54.21;53.54
May 26, 2018 10:00 AM;May 26, 2018 11:00 AM;-;37.12;40.61;40.61;32.74;41.95;40.61;-;-;40.61;33.06;34.22;34.58;55.01;55.01;53.99
May 26, 2018 11:00 AM;May 26, 2018 12:00 PM;-;33.02;40.04;40.04;33.02;41.36;40.04;-;-;40.04;31.97;33.02;33.02;51.95;51.95;53.74
May 26, 2018 12:00 PM;May 26, 2018 1:00 PM;-;36.56;39.07;39.07;33.93;40.36;39.07;-;-;39.07;30.45;30.50;30.87;45.27;45.27;49.04
May 26, 2018 1:00 PM;May 26, 2018 2:00 PM;-;31.93;37.98;37.98;30.59;39.23;37.98;-;-;37.98;30.20;30.50;29.03;39.15;39.15;44.05
May 26, 2018 2:00 PM;May 26, 2018 3:00 PM;-;29.94;37.10;37.10;29.94;35.91;37.10;-;-;37.10;28.00;28.00;29.94;40.52;40.52;40.09
May 26, 2018 3:00 PM;May 26, 2018 4:00 PM;-;29.06;36.80;36.80;29.06;38.01;36.80;-;-;36.80;28.56;28.50;29.06;43.92;43.92;42.02
May 26, 2018 4:00 PM;May 26, 2018 5:00 PM;-;30.41;36.94;36.94;30.41;38.16;36.94;-;-;36.94;30.04;30.50;30.41;49.13;30.41;40.11
May 26, 2018 5:00 PM;May 26, 2018 6:00 PM;-;39.28;35.08;39.08;32.03;40.37;39.08;-;-;39.08;34.48;35.82;35.08;45.27;45.27;43.14
May 26, 2018 6:00 PM;May 26, 2018 7:00 PM;-;51.65;44.06;41.72;38.55;47.77;41.72;-;-;41.72;39.09;40.56;44.06;44.06;44.06;45.88
May 26, 2018 7:00 PM;May 26, 2018 8:00 PM;-;45.42;43.94;43.94;44.53;49.90;42.29;-;-;42.29;41.04;43.53;43.94;44.53;43.94;54.04
May 26, 2018 8:00 PM;May 26, 2018 9:00 PM;-;50.00;44.55;44.55;40.37;47.32;42.22;-;-;42.22;42.50;44.07;44.55;46.10;46.10;59.92
May 26, 2018 9:00 PM;May 26, 2018 10:00 PM;-;43.80;43.02;43.02;40.68;44.68;41.99;-;-;41.99;40.22;43.16;43.02;49.15;49.15;59.41
May 26, 2018 10:00 PM;May 26, 2018 11:00 PM;-;47.87;41.82;41.82;45.48;59.53;41.82;-;-;41.82;42.10;41.07;43.92;45.48;43.92;42.06
May 26, 2018 11:00 PM;May 27, 2018 12:00 AM;-;42.40;39.12;39.12;40.41;50.00;39.12;-;-;39.12;38.94;35.83;39.12;40.41;39.12;35.83
May 27, 2018 12:00 AM;May 27, 2018 1:00 AM;-;42.10;38.82;38.82;39.94;42.10;38.82;-;-;38.82;36.25;33.38;38.82;39.94;38.82;33.38
May 27, 2018 1:00 AM;May 27, 2018 2:00 AM;-;34.15;34.15;36.30;34.15;34.15;36.30;-;-;36.30;33.90;30.00;34.15;34.15;34.15;30.68
May 27, 2018 2:00 AM;May 27, 2018 3:00 AM;-;31.66;34.02;34.02;31.66;31.66;34.02;-;-;34.02;30.22;27.73;31.66;31.66;31.66;28.52
May 27, 2018 3:00 AM;May 27, 2018 4:00 AM;-;31.06;33.06;33.06;31.06;31.06;33.06;-;-;33.06;27.05;26.95;31.06;31.06;31.06;26.95
May 27, 2018 4:00 AM;May 27, 2018 5:00 AM;-;27.81;32.60;32.60;27.81;37.26;32.60;-;-;32.60;25.37;26.00;31.96;34.20;31.96;26.00
May 27, 2018 5:00 AM;May 27, 2018 6:00 AM;-;27.54;32.01;32.01;27.54;27.54;32.01;-;-;32.01;22.05;22.91;27.54;43.90;27.54;22.91
May 27, 2018 6:00 AM;May 27, 2018 7:00 AM;-;25.04;34.42;34.42;25.04;26.43;34.42;-;-;34.42;21.82;24.13;25.65;39.13;25.65;24.13
May 27, 2018 7:00 AM;May 27, 2018 8:00 AM;-;23.57;36.52;36.52;23.57;30.19;36.52;-;-;36.52;24.91;25.75;26.45;39.13;26.45;25.75
May 27, 2018 8:00 AM;May 27, 2018 9:00 AM;-;27.09;37.67;37.67;27.09;31.29;37.67;-;-;37.67;24.99;28.24;27.09;36.71;27.09;28.24
May 27, 2018 9:00 AM;May 27, 2018 10:00 AM;-;29.01;38.86;38.86;29.01;37.72;38.86;-;-;38.86;24.96;27.61;29.01;38.00;29.01;30.68
May 27, 2018 10:00 AM;May 27, 2018 11:00 AM;-;26.22;39.25;39.25;26.22;35.00;39.25;-;-;39.25;22.37;26.05;26.22;40.33;26.22;31.56
May 27, 2018 11:00 AM;May 27, 2018 12:00 PM;-;26.37;38.98;38.98;26.37;32.40;38.98;-;-;38.98;25.06;26.70;26.37;37.51;26.37;32.62
May 27, 2018 12:00 PM;May 27, 2018 1:00 PM;-;32.14;38.56;38.56;30.50;33.96;38.56;-;-;38.56;25.23;25.90;28.70;34.50;28.70;35.89
May 27, 2018 1:00 PM;May 27, 2018 2:00 PM;-;26.24;37.94;37.94;26.24;30.00;37.94;-;-;37.94;23.21;23.70;26.24;26.24;26.24;32.62
May 27, 2018 2:00 PM;May 27, 2018 3:00 PM;-;23.79;37.24;37.24;23.79;34.90;37.24;-;-;37.24;22.97;23.50;23.79;24.52;23.79;28.52
May 27, 2018 3:00 PM;May 27, 2018 4:00 PM;-;26.21;37.63;37.63;26.21;37.10;37.63;-;-;37.63;23.63;25.10;26.21;37.22;26.21;32.62
May 27, 2018 4:00 PM;May 27, 2018 5:00 PM;-;27.56;37.23;37.87;27.56;32.40;37.87;-;-;37.87;23.88;26.50;27.56;43.92;27.56;36.48
May 27, 2018 5:00 PM;May 27, 2018 6:00 PM;-;32.00;32.00;38.91;32.00;40.00;38.91;-;-;38.91;28.57;30.00;32.00;48.90;32.00;43.10
May 27, 2018 6:00 PM;May 27, 2018 7:00 PM;-;44.97;44.97;41.34;44.97;70.00;41.34;-;-;41.34;33.17;37.90;44.97;54.12;44.97;48.82
May 27, 2018 7:00 PM;May 27, 2018 8:00 PM;-;46.43;46.22;46.22;46.07;54.90;42.30;-;-;42.30;35.99;41.00;46.22;61.75;46.22;55.35
May 27, 2018 8:00 PM;May 27, 2018 9:00 PM;-;54.20;42.11;42.11;46.07;64.90;42.11;-;-;42.11;36.55;41.91;46.80;68.00;68.00;77.42
May 27, 2018 9:00 PM;May 27, 2018 10:00 PM;-;70.00;41.98;41.98;44.52;65.91;41.98;-;-;41.98;35.60;43.52;46.93;68.39;65.00;77.77
May 27, 2018 10:00 PM;May 27, 2018 11:00 PM;-;70.00;41.27;41.27;59.20;75.04;41.27;-;-;41.27;36.53;41.41;46.14;66.77;54.00;65.06
May 27, 2018 11:00 PM;May 28, 2018 12:00 AM;-;66.88;37.69;37.69;53.69;73.00;37.69;-;-;37.69;33.02;34.18;37.69;55.00;37.69;34.35
