Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;∅ DE/LU neighbours [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Oct 7, 2018 9:00 PM;Oct 7, 2018 10:00 PM;71.47;-;71.47;71.47;71.47;71.47;71.47;47.02;71.47;-;63.09;73.09;69.00;-;77.00;71.47;73.92
Oct 7, 2018 10:00 PM;Oct 7, 2018 11:00 PM;68.30;-;70.00;59.91;59.91;69.11;68.30;46.45;68.49;-;59.91;69.86;68.25;-;74.61;68.49;69.13
Oct 7, 2018 11:00 PM;Oct 8, 2018 12:00 AM;59.91;-;68.51;51.47;51.47;64.02;59.91;46.14;60.88;-;51.47;64.68;58.56;-;69.97;60.88;58.56
Oct 8, 2018 12:00 AM;Oct 8, 2018 1:00 AM;55.59;-;55.78;46.15;46.15;55.88;55.73;46.15;56.07;-;46.15;66.97;57.80;-;64.92;56.07;57.80
Oct 8, 2018 1:00 AM;Oct 8, 2018 2:00 AM;50.30;-;52.20;44.16;44.16;53.98;51.64;44.16;56.02;-;44.16;66.86;52.69;-;64.39;56.02;52.69
Oct 8, 2018 2:00 AM;Oct 8, 2018 3:00 AM;50.16;-;51.50;42.94;42.94;51.50;51.00;42.94;53.02;-;42.94;67.27;47.00;-;64.39;53.02;47.00
Oct 8, 2018 3:00 AM;Oct 8, 2018 4:00 AM;47.32;-;47.32;41.82;41.82;47.32;47.32;41.82;47.32;-;41.82;64.83;43.30;-;64.37;47.32;43.30
Oct 8, 2018 4:00 AM;Oct 8, 2018 5:00 AM;47.94;-;47.94;41.79;41.79;47.94;47.94;41.79;47.94;-;41.79;64.71;45.60;-;64.39;47.94;45.60
Oct 8, 2018 5:00 AM;Oct 8, 2018 6:00 AM;51.14;-;53.40;44.20;44.20;53.40;52.76;44.20;58.00;-;44.20;66.94;53.50;-;65.73;58.00;59.93
Oct 8, 2018 6:00 AM;Oct 8, 2018 7:00 AM;62.79;-;63.03;47.25;61.28;62.94;62.66;47.25;75.05;-;61.28;80.07;73.13;-;75.05;75.05;73.13
Oct 8, 2018 7:00 AM;Oct 8, 2018 8:00 AM;79.98;-;79.98;47.81;78.06;79.98;79.98;47.81;79.98;-;78.06;84.81;87.18;-;79.98;79.98;89.09
Oct 8, 2018 8:00 AM;Oct 8, 2018 9:00 AM;82.42;-;83.09;47.75;82.42;82.65;82.06;47.75;82.48;-;79.50;86.07;88.00;-;86.00;82.48;88.97
Oct 8, 2018 9:00 AM;Oct 8, 2018 10:00 AM;81.58;-;87.74;47.79;79.62;84.59;77.44;47.79;82.44;-;79.62;83.21;81.78;-;84.59;82.44;84.93
Oct 8, 2018 10:00 AM;Oct 8, 2018 11:00 AM;66.89;-;95.86;47.74;65.29;81.42;52.70;47.74;81.42;-;65.29;81.10;71.70;-;81.42;81.42;77.93
Oct 8, 2018 11:00 AM;Oct 8, 2018 12:00 PM;52.06;-;81.23;47.54;52.06;72.88;50.10;47.54;80.98;-;50.81;81.04;66.60;-;80.98;80.98;76.90
Oct 8, 2018 12:00 PM;Oct 8, 2018 1:00 PM;51.57;-;79.89;47.13;50.33;71.69;48.69;47.13;78.90;-;50.33;79.53;60.00;-;75.30;75.30;76.06
Oct 8, 2018 1:00 PM;Oct 8, 2018 2:00 PM;49.96;-;77.20;47.26;48.76;71.69;49.00;47.26;78.07;-;48.76;79.03;55.10;-;76.34;76.34;71.96
Oct 8, 2018 2:00 PM;Oct 8, 2018 3:00 PM;52.07;-;69.24;47.20;48.82;66.05;50.00;47.20;80.95;-;48.82;79.39;55.40;-;80.95;80.95;71.98
Oct 8, 2018 3:00 PM;Oct 8, 2018 4:00 PM;52.81;-;68.90;46.81;51.54;64.34;51.50;46.81;81.00;-;51.54;81.05;59.40;-;81.00;81.00;76.08
Oct 8, 2018 4:00 PM;Oct 8, 2018 5:00 PM;61.52;-;68.90;46.88;60.05;65.63;57.74;46.88;82.43;-;60.05;81.07;66.81;-;83.90;82.43;78.75
Oct 8, 2018 5:00 PM;Oct 8, 2018 6:00 PM;74.90;-;74.90;47.19;73.10;74.90;74.90;47.19;82.00;-;73.10;81.97;76.96;-;82.00;82.00;84.26
Oct 8, 2018 6:00 PM;Oct 8, 2018 7:00 PM;85.37;-;85.37;47.43;82.89;85.37;85.37;47.43;85.37;-;82.79;84.10;86.00;-;86.72;86.72;92.86
Oct 8, 2018 7:00 PM;Oct 8, 2018 8:00 PM;102.01;-;102.70;47.61;99.56;102.29;101.57;47.61;102.08;-;99.56;89.79;97.10;-;102.29;102.29;107.29
Oct 8, 2018 8:00 PM;Oct 8, 2018 9:00 PM;85.77;-;85.77;47.55;81.65;85.77;85.77;47.55;85.77;-;81.65;85.00;86.72;-;88.00;85.77;94.07
Oct 8, 2018 9:00 PM;Oct 8, 2018 10:00 PM;78.10;-;78.60;47.31;67.02;78.31;77.76;47.31;78.15;-;67.02;80.86;76.00;-;78.31;78.15;79.86
Oct 8, 2018 10:00 PM;Oct 8, 2018 11:00 PM;58.01;-;77.18;46.15;46.15;74.27;52.70;46.15;70.89;-;46.15;78.96;66.25;-;76.72;70.89;70.94
Oct 8, 2018 11:00 PM;Oct 9, 2018 12:00 AM;52.95;-;62.29;43.98;43.98;70.84;59.46;43.98;73.99;-;43.98;73.54;56.00;-;73.99;73.99;64.08
Oct 9, 2018 12:00 AM;Oct 9, 2018 1:00 AM;56.77;-;65.43;41.32;41.32;68.51;58.73;41.32;69.04;-;41.32;70.92;57.00;-;75.30;69.04;59.93
Oct 9, 2018 1:00 AM;Oct 9, 2018 2:00 AM;57.43;-;58.40;38.65;38.65;58.09;56.78;38.65;57.77;-;38.65;68.60;54.83;-;73.60;57.77;54.83
Oct 9, 2018 2:00 AM;Oct 9, 2018 3:00 AM;55.11;-;58.30;37.03;37.03;56.68;52.79;37.03;56.00;-;37.03;70.24;52.93;-;70.13;56.00;52.93
Oct 9, 2018 3:00 AM;Oct 9, 2018 4:00 AM;52.35;-;52.80;38.55;38.55;52.60;52.20;38.55;56.01;-;38.55;68.65;51.00;-;69.98;56.01;51.00
Oct 9, 2018 4:00 AM;Oct 9, 2018 5:00 AM;54.86;-;56.72;38.79;38.79;55.77;53.74;38.79;56.02;-;38.79;67.92;51.94;-;70.00;56.02;51.94
Oct 9, 2018 5:00 AM;Oct 9, 2018 6:00 AM;57.99;-;64.55;43.16;44.93;60.77;53.60;43.16;58.71;-;44.93;71.06;57.21;-;74.86;58.71;57.21
Oct 9, 2018 6:00 AM;Oct 9, 2018 7:00 AM;74.27;-;74.42;45.12;67.01;74.27;73.75;45.12;80.91;-;61.71;79.90;72.60;-;83.17;80.91;72.60
Oct 9, 2018 7:00 AM;Oct 9, 2018 8:00 AM;91.37;-;96.08;45.92;91.37;93.26;88.37;45.92;91.85;-;74.30;85.55;84.50;-;93.26;91.85;84.50
Oct 9, 2018 8:00 AM;Oct 9, 2018 9:00 AM;96.68;-;101.01;46.48;93.14;98.69;93.52;46.48;97.20;-;80.97;86.05;86.69;-;98.69;97.20;86.69
Oct 9, 2018 9:00 AM;Oct 9, 2018 10:00 AM;91.95;-;92.90;46.10;89.06;92.41;91.27;46.10;92.07;-;82.58;84.42;83.00;-;92.41;92.07;83.02
Oct 9, 2018 10:00 AM;Oct 9, 2018 11:00 AM;82.54;-;86.02;45.77;78.19;84.27;79.85;45.77;82.98;-;78.19;83.00;71.60;-;89.75;82.98;77.38
Oct 9, 2018 11:00 AM;Oct 9, 2018 12:00 PM;64.70;-;78.53;45.50;64.70;72.20;54.90;45.50;82.64;-;63.14;81.74;63.27;-;88.00;82.64;75.02
Oct 9, 2018 12:00 PM;Oct 9, 2018 1:00 PM;54.31;-;68.54;45.13;54.31;72.05;55.00;45.13;79.21;-;53.00;77.61;56.00;-;79.21;79.21;72.00
Oct 9, 2018 1:00 PM;Oct 9, 2018 2:00 PM;53.35;-;74.88;45.11;53.35;71.00;58.01;45.11;78.06;-;52.07;78.31;55.00;-;78.06;78.06;70.44
Oct 9, 2018 2:00 PM;Oct 9, 2018 3:00 PM;55.64;-;72.68;45.10;55.64;66.72;52.50;45.10;81.00;-;54.30;80.83;54.72;-;81.00;81.00;70.79
Oct 9, 2018 3:00 PM;Oct 9, 2018 4:00 PM;62.41;-;70.10;44.79;62.41;67.25;57.54;44.79;82.40;-;60.91;80.91;56.00;-;84.42;82.40;73.90
Oct 9, 2018 4:00 PM;Oct 9, 2018 5:00 PM;68.97;-;72.01;44.49;68.97;70.79;67.08;44.49;82.48;-;67.31;80.95;65.00;-;87.35;82.48;76.97
Oct 9, 2018 5:00 PM;Oct 9, 2018 6:00 PM;83.20;-;83.20;44.69;83.20;83.20;83.20;44.69;83.20;-;78.16;81.96;76.01;-;85.39;83.20;79.98
Oct 9, 2018 6:00 PM;Oct 9, 2018 7:00 PM;90.00;-;90.00;44.98;90.00;90.00;90.00;44.98;90.00;-;87.84;85.42;86.16;-;92.41;90.00;90.81
Oct 9, 2018 7:00 PM;Oct 9, 2018 8:00 PM;110.28;-;110.28;45.14;110.28;110.28;110.28;45.14;110.28;-;107.63;95.95;97.10;-;110.28;110.28;109.95
Oct 9, 2018 8:00 PM;Oct 9, 2018 9:00 PM;92.55;-;92.55;45.27;92.55;92.55;92.55;45.27;92.55;-;86.76;84.03;85.00;-;92.55;92.55;87.70
Oct 9, 2018 9:00 PM;Oct 9, 2018 10:00 PM;80.51;-;80.98;45.06;80.51;80.71;80.19;45.06;80.57;-;64.00;79.32;77.00;-;80.71;80.57;77.00
Oct 9, 2018 10:00 PM;Oct 9, 2018 11:00 PM;69.76;-;70.30;43.58;68.39;70.02;69.48;43.58;69.82;-;59.34;79.11;60.00;-;78.10;69.82;67.53
Oct 9, 2018 11:00 PM;Oct 10, 2018 12:00 AM;60.56;-;65.20;41.35;43.76;62.81;56.98;41.35;61.09;-;41.35;74.46;57.00;-;74.36;61.09;60.01
Oct 10, 2018 12:00 AM;Oct 10, 2018 1:00 AM;53.70;-;55.78;42.28;42.28;57.52;55.03;42.28;58.07;-;42.28;71.06;59.50;-;74.54;58.07;59.90
Oct 10, 2018 1:00 AM;Oct 10, 2018 2:00 AM;55.13;-;55.13;41.40;41.40;55.13;55.13;41.40;55.13;-;41.40;71.32;56.83;-;73.60;55.13;56.83
Oct 10, 2018 2:00 AM;Oct 10, 2018 3:00 AM;54.88;-;54.88;41.35;41.35;54.88;54.88;41.35;54.88;-;41.35;67.94;55.23;-;70.00;54.88;55.23
Oct 10, 2018 3:00 AM;Oct 10, 2018 4:00 AM;54.05;-;54.05;42.33;42.33;54.05;54.05;42.33;54.05;-;42.33;67.07;53.97;-;69.95;54.05;53.97
Oct 10, 2018 4:00 AM;Oct 10, 2018 5:00 AM;54.64;-;54.64;42.35;42.35;54.64;54.64;42.35;54.64;-;42.35;68.94;55.00;-;68.82;54.64;55.00
Oct 10, 2018 5:00 AM;Oct 10, 2018 6:00 AM;55.46;-;55.46;49.09;54.12;55.46;55.46;43.89;56.07;-;54.12;72.84;60.60;-;71.80;56.07;61.27
Oct 10, 2018 6:00 AM;Oct 10, 2018 7:00 AM;72.16;-;72.16;72.16;72.16;72.16;72.15;44.47;76.72;-;70.43;80.32;76.50;-;76.72;76.72;76.50
Oct 10, 2018 7:00 AM;Oct 10, 2018 8:00 AM;88.00;-;88.00;88.00;88.00;88.00;88.00;44.78;88.00;-;88.00;89.38;90.00;-;88.00;88.00;90.00
Oct 10, 2018 8:00 AM;Oct 10, 2018 9:00 AM;93.22;-;93.22;93.22;93.22;93.22;93.22;44.92;93.22;-;93.22;92.16;90.88;-;93.22;93.22;90.88
Oct 10, 2018 9:00 AM;Oct 10, 2018 10:00 AM;86.84;-;86.84;86.84;86.84;86.84;86.84;44.88;86.84;-;86.84;87.33;84.30;-;86.84;86.84;84.30
Oct 10, 2018 10:00 AM;Oct 10, 2018 11:00 AM;80.81;-;80.81;80.81;80.81;80.81;80.81;44.80;80.99;-;80.81;82.28;75.20;-;80.99;80.99;78.52
Oct 10, 2018 11:00 AM;Oct 10, 2018 12:00 PM;73.69;-;74.29;73.69;73.69;74.49;73.97;44.73;80.96;-;73.69;82.24;66.25;-;80.96;80.96;77.71
Oct 10, 2018 12:00 PM;Oct 10, 2018 1:00 PM;55.27;-;65.05;55.27;56.63;73.00;62.02;44.65;74.75;-;56.63;77.86;57.48;-;74.75;74.75;76.65
Oct 10, 2018 1:00 PM;Oct 10, 2018 2:00 PM;53.61;-;62.93;53.61;53.63;69.39;59.53;44.56;76.28;-;53.63;77.49;55.17;-;76.28;76.28;76.05
Oct 10, 2018 2:00 PM;Oct 10, 2018 3:00 PM;51.99;-;60.00;51.99;51.99;65.27;57.06;44.51;78.09;-;51.99;80.02;53.02;-;78.09;78.09;78.00
Oct 10, 2018 3:00 PM;Oct 10, 2018 4:00 PM;53.68;-;58.79;53.68;53.68;61.45;56.60;44.44;80.92;-;53.68;82.21;54.00;-;80.92;80.92;77.92
Oct 10, 2018 4:00 PM;Oct 10, 2018 5:00 PM;57.47;-;61.69;57.47;57.47;61.19;60.76;44.47;81.00;-;57.47;82.26;61.23;-;81.00;81.00;78.37
Oct 10, 2018 5:00 PM;Oct 10, 2018 6:00 PM;69.30;-;69.30;69.30;69.30;69.30;69.30;44.37;82.25;-;69.30;82.25;68.00;-;82.25;82.25;81.95
Oct 10, 2018 6:00 PM;Oct 10, 2018 7:00 PM;70.68;-;71.38;70.68;70.68;70.68;70.68;44.42;82.43;-;70.68;82.62;80.00;-;84.75;84.75;91.06
Oct 10, 2018 7:00 PM;Oct 10, 2018 8:00 PM;72.88;-;85.51;57.67;72.88;79.28;68.60;44.56;82.37;-;72.88;82.55;90.83;-;93.00;93.00;107.13
Oct 10, 2018 8:00 PM;Oct 10, 2018 9:00 PM;53.71;-;91.67;50.95;53.71;73.82;65.00;44.47;80.99;-;53.71;81.46;77.20;-;83.00;80.99;85.71
Oct 10, 2018 9:00 PM;Oct 10, 2018 10:00 PM;51.18;-;68.31;51.18;51.18;60.25;51.30;44.36;76.06;-;51.18;79.37;64.18;-;76.17;76.06;64.18
Oct 10, 2018 10:00 PM;Oct 10, 2018 11:00 PM;46.74;-;59.38;46.74;46.74;62.40;55.47;43.17;75.54;-;46.74;79.05;56.40;-;75.54;75.54;57.88
Oct 10, 2018 11:00 PM;Oct 11, 2018 12:00 AM;33.04;-;62.31;33.04;42.10;59.63;59.55;41.33;58.08;-;42.10;73.06;46.00;-;73.00;58.08;54.93
Oct 11, 2018 12:00 AM;Oct 11, 2018 1:00 AM;35.01;-;56.93;35.01;35.01;56.93;56.93;35.01;58.09;-;35.01;73.25;40.90;-;69.98;58.09;55.02
Oct 11, 2018 1:00 AM;Oct 11, 2018 2:00 AM;31.71;-;53.53;31.71;31.71;53.53;53.53;31.71;58.01;-;31.71;71.32;38.60;-;69.48;58.01;49.95
Oct 11, 2018 2:00 AM;Oct 11, 2018 3:00 AM;29.97;-;51.30;29.97;29.97;50.03;51.30;29.97;56.04;-;29.97;69.23;36.00;-;69.00;56.04;45.41
Oct 11, 2018 3:00 AM;Oct 11, 2018 4:00 AM;30.05;-;50.00;30.05;30.91;45.82;50.00;30.91;55.92;-;30.91;68.47;37.00;-;69.00;55.92;41.09
Oct 11, 2018 4:00 AM;Oct 11, 2018 5:00 AM;35.85;-;41.25;35.85;34.98;40.19;45.20;34.98;41.68;-;34.98;67.30;40.00;-;68.15;41.68;45.98
Oct 11, 2018 5:00 AM;Oct 11, 2018 6:00 AM;44.08;-;51.07;40.47;44.08;49.87;45.10;40.47;57.09;-;44.08;70.14;50.00;-;69.94;57.09;55.09
Oct 11, 2018 6:00 AM;Oct 11, 2018 7:00 AM;49.98;-;56.37;42.95;49.98;56.12;55.14;42.95;75.54;-;49.98;77.32;62.50;-;75.54;75.54;67.94
Oct 11, 2018 7:00 AM;Oct 11, 2018 8:00 AM;72.96;-;72.96;43.69;71.21;72.96;72.96;43.69;79.94;-;71.21;80.94;80.79;-;85.02;79.94;80.79
Oct 11, 2018 8:00 AM;Oct 11, 2018 9:00 AM;71.52;-;73.36;43.93;71.52;73.36;71.56;43.93;78.02;-;71.52;82.00;81.19;-;87.99;78.02;81.19
Oct 11, 2018 9:00 AM;Oct 11, 2018 10:00 AM;59.80;-;73.36;43.77;59.71;73.36;63.86;43.77;78.06;-;59.71;82.00;78.20;-;88.50;78.06;78.38
Oct 11, 2018 10:00 AM;Oct 11, 2018 11:00 AM;49.21;-;73.17;43.66;49.30;73.17;54.50;43.66;80.97;-;49.30;82.01;54.00;-;87.13;80.97;75.97
Oct 11, 2018 11:00 AM;Oct 11, 2018 12:00 PM;48.61;-;70.78;43.39;48.61;70.78;53.70;43.39;80.98;-;48.61;81.61;52.00;-;87.16;80.98;75.67
Oct 11, 2018 12:00 PM;Oct 11, 2018 1:00 PM;47.02;-;70.15;43.20;47.59;70.15;52.80;43.20;78.07;-;47.59;80.86;49.78;-;78.07;78.07;73.81
Oct 11, 2018 1:00 PM;Oct 11, 2018 2:00 PM;46.90;-;66.20;43.14;47.79;66.83;53.38;43.14;78.32;-;47.79;80.87;48.73;-;78.32;78.32;72.39
Oct 11, 2018 2:00 PM;Oct 11, 2018 3:00 PM;49.25;-;62.00;43.10;48.36;62.00;52.90;43.10;79.93;-;48.36;81.20;50.14;-;81.74;79.93;71.91
Oct 11, 2018 3:00 PM;Oct 11, 2018 4:00 PM;59.95;-;60.37;43.10;58.51;60.37;59.95;43.10;79.94;-;58.51;80.21;53.00;-;83.24;79.94;73.93
Oct 11, 2018 4:00 PM;Oct 11, 2018 5:00 PM;65.06;-;65.06;43.28;63.50;65.06;65.06;43.28;80.10;-;63.50;80.05;66.00;-;82.87;80.10;75.92
Oct 11, 2018 5:00 PM;Oct 11, 2018 6:00 PM;72.85;-;72.85;48.05;71.10;72.85;72.85;43.79;78.05;-;71.10;80.04;75.60;-;79.70;78.05;75.92
Oct 11, 2018 6:00 PM;Oct 11, 2018 7:00 PM;81.30;-;81.30;48.59;76.84;81.30;81.30;43.85;81.30;-;76.84;81.40;79.90;-;81.30;81.30;80.66
Oct 11, 2018 7:00 PM;Oct 11, 2018 8:00 PM;88.50;-;88.50;48.11;76.92;88.50;88.50;43.70;88.50;-;76.92;85.14;87.65;-;88.50;88.50;87.65
Oct 11, 2018 8:00 PM;Oct 11, 2018 9:00 PM;76.34;-;76.67;48.89;70.15;76.67;76.36;43.63;79.95;-;70.15;80.08;74.08;-;80.00;79.95;76.90
Oct 11, 2018 9:00 PM;Oct 11, 2018 10:00 PM;58.62;-;71.06;47.44;57.03;72.82;58.62;43.49;71.02;-;57.03;76.88;60.95;-;75.54;71.02;65.90
Oct 11, 2018 10:00 PM;Oct 11, 2018 11:00 PM;52.04;-;69.68;44.60;44.60;69.68;60.14;43.18;65.06;-;44.60;75.68;52.98;-;74.36;65.06;65.27
Oct 11, 2018 11:00 PM;Oct 12, 2018 12:00 AM;47.86;-;65.03;42.12;42.12;65.03;56.23;42.12;60.50;-;42.12;72.20;47.03;-;69.37;60.50;56.94
Oct 12, 2018 12:00 AM;Oct 12, 2018 1:00 AM;45.85;-;56.59;17.28;40.98;57.22;45.85;40.98;54.00;-;40.98;68.07;49.03;-;68.30;54.00;51.88
Oct 12, 2018 1:00 AM;Oct 12, 2018 2:00 AM;45.88;-;54.87;40.13;40.13;54.99;45.88;40.13;52.40;-;40.13;66.49;48.50;-;67.00;52.40;49.47
Oct 12, 2018 2:00 AM;Oct 12, 2018 3:00 AM;45.60;-;51.99;39.36;39.36;52.25;45.60;39.36;50.36;-;39.36;66.56;45.84;-;64.52;50.36;45.84
Oct 12, 2018 3:00 AM;Oct 12, 2018 4:00 AM;45.64;-;45.64;40.19;40.19;45.64;45.64;40.19;45.64;-;40.19;65.90;44.24;-;64.50;45.64;44.24
Oct 12, 2018 4:00 AM;Oct 12, 2018 5:00 AM;45.80;-;45.80;40.39;40.39;45.80;45.80;40.39;45.80;-;40.39;65.88;45.44;-;64.50;45.80;45.44
Oct 12, 2018 5:00 AM;Oct 12, 2018 6:00 AM;49.64;-;49.69;44.86;44.86;49.64;49.64;42.73;54.00;-;44.86;66.90;51.10;-;66.61;54.00;53.94
Oct 12, 2018 6:00 AM;Oct 12, 2018 7:00 AM;56.65;-;56.65;48.14;56.65;56.63;56.65;42.59;58.08;-;56.65;73.42;60.86;-;73.73;58.08;67.23
Oct 12, 2018 7:00 AM;Oct 12, 2018 8:00 AM;69.87;-;69.87;50.97;69.87;69.87;69.87;43.19;69.87;-;68.85;80.09;77.20;-;79.42;75.10;77.20
Oct 12, 2018 8:00 AM;Oct 12, 2018 9:00 AM;71.47;-;71.47;50.07;71.47;71.47;71.45;43.37;75.10;-;71.47;81.57;77.12;-;81.70;75.10;77.99
Oct 12, 2018 9:00 AM;Oct 12, 2018 10:00 AM;69.71;-;69.76;50.05;69.71;69.76;69.71;43.32;75.02;-;69.71;80.03;74.12;-;79.58;75.10;74.12
Oct 12, 2018 10:00 AM;Oct 12, 2018 11:00 AM;69.52;-;69.64;51.45;69.52;69.64;69.52;43.23;75.10;-;69.52;79.46;63.50;-;79.30;75.10;72.01
Oct 12, 2018 11:00 AM;Oct 12, 2018 12:00 PM;61.95;-;64.30;49.43;61.95;66.14;62.13;43.09;78.92;-;61.95;79.39;58.50;-;78.92;78.92;72.72
Oct 12, 2018 12:00 PM;Oct 12, 2018 1:00 PM;49.25;-;62.16;49.25;49.25;63.73;49.34;42.88;68.90;-;49.25;73.85;51.50;-;68.90;68.90;70.81
Oct 12, 2018 1:00 PM;Oct 12, 2018 2:00 PM;48.75;-;51.36;47.65;48.75;54.08;49.00;42.63;70.37;-;48.75;72.30;49.10;-;70.37;70.37;69.09
Oct 12, 2018 2:00 PM;Oct 12, 2018 3:00 PM;47.84;-;50.58;46.76;47.84;53.48;48.10;42.51;71.31;-;47.84;75.09;48.60;-;71.31;71.31;68.68
Oct 12, 2018 3:00 PM;Oct 12, 2018 4:00 PM;53.32;-;54.13;42.42;53.32;55.00;53.32;42.42;62.01;-;53.32;76.43;52.01;-;74.54;62.01;70.27
Oct 12, 2018 4:00 PM;Oct 12, 2018 5:00 PM;56.95;-;56.96;45.60;56.95;56.96;56.95;42.39;59.03;-;56.95;76.65;55.70;-;76.00;59.03;71.83
Oct 12, 2018 5:00 PM;Oct 12, 2018 6:00 PM;67.32;-;67.32;47.41;67.32;67.32;67.32;42.67;67.32;-;67.32;77.52;67.50;-;77.50;67.32;71.79
Oct 12, 2018 6:00 PM;Oct 12, 2018 7:00 PM;69.94;-;69.95;47.57;69.94;69.94;69.95;42.85;73.09;-;69.94;79.41;77.49;-;84.00;73.09;77.71
Oct 12, 2018 7:00 PM;Oct 12, 2018 8:00 PM;79.08;-;79.08;46.94;79.08;79.08;79.08;43.12;79.08;-;77.18;81.77;81.35;-;88.00;79.08;84.84
Oct 12, 2018 8:00 PM;Oct 12, 2018 9:00 PM;65.00;-;72.07;45.35;65.00;72.82;65.00;42.82;70.67;-;65.00;78.94;72.80;-;77.90;70.67;72.80
Oct 12, 2018 9:00 PM;Oct 12, 2018 10:00 PM;53.58;-;65.26;42.53;53.58;66.91;53.58;42.53;63.26;-;53.58;71.99;56.90;-;72.99;63.26;63.08
Oct 12, 2018 10:00 PM;Oct 12, 2018 11:00 PM;50.00;-;64.30;41.00;48.80;64.98;50.00;41.00;60.65;-;48.80;70.03;53.20;-;71.78;60.65;61.97
Oct 12, 2018 11:00 PM;Oct 13, 2018 12:00 AM;43.88;-;64.30;39.38;40.07;62.41;53.50;39.38;54.93;-;40.07;65.19;48.99;-;67.38;54.93;56.39
Oct 13, 2018 12:00 AM;Oct 13, 2018 1:00 AM;47.80;-;62.30;35.28;35.28;56.89;47.80;35.28;50.00;-;35.28;69.24;46.71;-;67.71;50.00;48.54
Oct 13, 2018 1:00 AM;Oct 13, 2018 2:00 AM;43.97;-;62.30;30.00;30.00;54.11;43.97;30.00;46.45;-;30.00;68.22;43.10;-;68.30;46.45;43.10
Oct 13, 2018 2:00 AM;Oct 13, 2018 3:00 AM;42.08;-;62.30;26.33;26.33;51.39;42.08;26.33;44.40;-;26.33;66.49;42.00;-;66.12;44.40;42.00
Oct 13, 2018 3:00 AM;Oct 13, 2018 4:00 AM;39.14;-;48.00;25.42;25.42;42.99;39.14;25.42;40.08;-;25.42;65.71;42.00;-;65.16;40.08;42.00
Oct 13, 2018 4:00 AM;Oct 13, 2018 5:00 AM;42.74;-;47.70;26.97;26.97;44.87;42.74;26.97;43.26;-;26.97;64.61;42.50;-;65.13;43.26;42.50
Oct 13, 2018 5:00 AM;Oct 13, 2018 6:00 AM;43.91;-;43.91;31.40;31.40;43.91;43.91;31.40;44.03;-;31.40;66.19;42.55;-;65.16;44.03;42.55
Oct 13, 2018 6:00 AM;Oct 13, 2018 7:00 AM;48.34;-;48.38;34.56;34.56;48.38;48.38;34.56;50.05;-;34.56;68.87;47.06;-;69.99;50.05;47.06
Oct 13, 2018 7:00 AM;Oct 13, 2018 8:00 AM;58.18;-;58.87;36.56;36.56;58.71;59.90;36.56;60.83;-;36.56;69.94;54.48;-;80.00;60.83;54.48
Oct 13, 2018 8:00 AM;Oct 13, 2018 9:00 AM;62.90;-;62.90;39.45;39.45;62.90;62.90;39.45;62.90;-;39.45;71.00;57.50;-;75.30;62.90;57.59
Oct 13, 2018 9:00 AM;Oct 13, 2018 10:00 AM;62.43;-;66.63;40.32;40.32;65.92;72.52;40.32;66.91;-;40.32;69.31;55.50;-;69.40;66.91;59.78
Oct 13, 2018 10:00 AM;Oct 13, 2018 11:00 AM;52.55;-;64.42;40.52;40.52;63.22;79.30;40.52;67.00;-;40.52;67.76;49.50;-;67.00;67.00;57.91
Oct 13, 2018 11:00 AM;Oct 13, 2018 12:00 PM;44.05;-;52.98;40.39;40.39;60.30;50.72;40.39;61.92;-;40.39;62.63;46.28;-;61.92;61.92;55.92
Oct 13, 2018 12:00 PM;Oct 13, 2018 1:00 PM;37.40;-;62.30;37.40;37.40;58.12;51.00;37.40;61.11;-;37.40;58.99;42.80;-;61.11;61.11;59.24
Oct 13, 2018 1:00 PM;Oct 13, 2018 2:00 PM;34.10;-;62.30;34.10;34.10;53.65;50.10;34.10;55.97;-;34.10;57.86;41.30;-;55.97;55.97;55.88
Oct 13, 2018 2:00 PM;Oct 13, 2018 3:00 PM;31.95;-;49.90;31.95;31.95;47.25;50.10;31.95;54.20;-;31.95;57.46;40.10;-;54.20;54.20;53.44
Oct 13, 2018 3:00 PM;Oct 13, 2018 4:00 PM;37.42;-;48.10;36.52;36.52;45.88;45.56;36.52;56.28;-;36.52;57.67;42.40;-;56.28;56.28;53.91
Oct 13, 2018 4:00 PM;Oct 13, 2018 5:00 PM;50.23;-;52.45;38.54;38.54;52.45;52.45;38.54;64.39;-;38.54;62.44;46.90;-;64.39;64.39;56.61
Oct 13, 2018 5:00 PM;Oct 13, 2018 6:00 PM;60.46;-;60.49;39.85;39.85;60.46;60.49;39.85;66.94;-;39.85;67.76;56.00;-;67.68;66.94;57.24
