Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Jul 13, 2017 12:00 AM;Jul 13, 2017 1:00 AM;-;28.85;26.02;26.05;33.72;28.00;26.05;-;-;26.05;36.09;29.00;26.02;52.20;49.70;49.26
Jul 13, 2017 1:00 AM;Jul 13, 2017 2:00 AM;-;31.25;24.37;24.37;31.80;28.00;24.37;-;-;24.37;31.68;28.00;24.37;49.23;46.53;43.54
Jul 13, 2017 2:00 AM;Jul 13, 2017 3:00 AM;-;30.86;23.04;23.04;30.86;27.55;23.04;-;-;23.04;30.49;25.70;23.04;45.44;45.44;31.04
Jul 13, 2017 3:00 AM;Jul 13, 2017 4:00 AM;-;29.10;24.76;24.76;28.79;27.52;24.76;-;-;24.76;29.99;23.00;24.76;45.14;45.14;31.09
Jul 13, 2017 4:00 AM;Jul 13, 2017 5:00 AM;-;27.40;25.08;25.08;27.34;27.03;25.08;-;-;25.08;28.00;23.79;26.45;45.14;45.14;33.27
Jul 13, 2017 5:00 AM;Jul 13, 2017 6:00 AM;-;28.09;26.04;26.04;28.09;28.09;26.04;-;-;26.04;25.81;25.00;28.09;45.17;45.17;43.50
Jul 13, 2017 6:00 AM;Jul 13, 2017 7:00 AM;-;31.06;26.81;27.23;31.06;31.06;26.81;-;-;27.23;29.11;33.54;31.06;45.44;45.44;50.13
Jul 13, 2017 7:00 AM;Jul 13, 2017 8:00 AM;-;38.12;30.17;30.17;38.12;38.12;26.83;-;-;30.17;32.52;42.00;38.12;52.39;52.39;65.02
Jul 13, 2017 8:00 AM;Jul 13, 2017 9:00 AM;-;36.73;34.85;34.85;36.73;36.73;26.92;-;-;34.85;38.03;40.00;36.73;72.06;72.06;75.54
Jul 13, 2017 9:00 AM;Jul 13, 2017 10:00 AM;-;36.07;35.08;35.08;36.07;36.07;26.97;-;-;35.08;39.44;37.00;36.07;69.18;69.18;72.24
Jul 13, 2017 10:00 AM;Jul 13, 2017 11:00 AM;-;35.52;35.52;35.52;35.52;35.52;26.99;-;-;35.52;38.96;35.50;35.52;70.00;70.00;72.16
Jul 13, 2017 11:00 AM;Jul 13, 2017 12:00 PM;-;34.96;34.96;34.96;34.96;34.96;26.96;-;-;34.96;38.89;35.01;34.96;65.08;65.08;69.93
Jul 13, 2017 12:00 PM;Jul 13, 2017 1:00 PM;-;29.90;30.26;30.26;36.54;29.90;26.95;-;-;30.26;39.09;32.94;30.26;57.40;57.40;69.83
Jul 13, 2017 1:00 PM;Jul 13, 2017 2:00 PM;-;29.00;30.04;30.04;38.06;29.00;26.94;-;-;30.04;38.54;31.86;30.04;64.00;64.00;69.83
Jul 13, 2017 2:00 PM;Jul 13, 2017 3:00 PM;-;29.00;29.07;29.07;38.08;29.00;26.95;-;-;29.07;38.01;30.50;29.07;69.17;69.17;72.24
Jul 13, 2017 3:00 PM;Jul 13, 2017 4:00 PM;-;30.10;30.27;30.27;35.24;30.10;26.92;-;-;30.27;38.02;31.51;30.27;72.00;72.00;71.30
Jul 13, 2017 4:00 PM;Jul 13, 2017 5:00 PM;-;33.46;33.46;33.46;33.46;33.46;26.92;-;-;33.46;36.73;33.00;33.46;82.54;58.00;73.99
Jul 13, 2017 5:00 PM;Jul 13, 2017 6:00 PM;-;38.08;36.36;36.36;38.08;38.08;27.03;-;-;36.36;36.05;36.05;38.08;79.85;58.00;72.24
Jul 13, 2017 6:00 PM;Jul 13, 2017 7:00 PM;-;41.35;37.16;37.16;41.35;41.35;26.99;-;-;37.16;37.49;40.10;41.35;75.93;70.20;73.99
Jul 13, 2017 7:00 PM;Jul 13, 2017 8:00 PM;-;46.82;39.10;39.10;46.82;46.82;26.97;-;-;39.10;39.76;43.50;46.82;65.08;65.08;72.65
Jul 13, 2017 8:00 PM;Jul 13, 2017 9:00 PM;-;45.09;40.10;40.10;45.09;45.09;26.99;-;-;39.32;42.46;44.31;45.09;65.00;65.00;76.11
Jul 13, 2017 9:00 PM;Jul 13, 2017 10:00 PM;-;42.93;42.93;42.93;42.93;42.93;26.97;-;-;39.25;42.62;42.50;42.93;65.00;58.00;72.24
Jul 13, 2017 10:00 PM;Jul 13, 2017 11:00 PM;-;42.13;42.13;42.13;42.13;42.13;26.90;-;-;37.62;42.09;42.50;42.13;55.00;42.13;52.03
Jul 13, 2017 11:00 PM;Jul 14, 2017 12:00 AM;-;38.12;38.12;38.12;38.12;38.12;26.85;-;-;31.32;43.40;36.60;38.12;50.65;38.12;40.41
Jul 14, 2017 12:00 AM;Jul 14, 2017 1:00 AM;-;34.20;34.40;34.40;34.63;34.20;26.79;-;-;31.68;39.08;34.00;34.40;56.85;43.21;47.15
Jul 14, 2017 1:00 AM;Jul 14, 2017 2:00 AM;-;32.34;32.34;32.34;32.34;32.34;26.71;-;-;31.38;34.38;32.20;32.34;49.87;33.91;32.50
Jul 14, 2017 2:00 AM;Jul 14, 2017 3:00 AM;-;30.36;30.36;30.36;30.36;30.36;26.69;-;-;28.96;32.94;30.50;30.36;47.82;30.36;30.50
Jul 14, 2017 3:00 AM;Jul 14, 2017 4:00 AM;-;29.08;29.08;29.08;29.08;29.08;26.67;-;-;28.15;31.85;29.89;29.08;44.49;29.08;29.89
Jul 14, 2017 4:00 AM;Jul 14, 2017 5:00 AM;-;29.47;29.55;29.55;29.51;29.30;26.65;-;-;27.46;31.49;28.84;29.55;44.50;29.55;28.84
Jul 14, 2017 5:00 AM;Jul 14, 2017 6:00 AM;-;30.33;30.41;30.41;30.37;30.15;26.63;-;-;28.88;30.93;30.93;30.41;44.49;30.41;30.93
Jul 14, 2017 6:00 AM;Jul 14, 2017 7:00 AM;-;31.46;39.94;39.94;31.46;31.46;26.76;-;-;35.86;31.63;37.13;39.94;45.00;39.94;38.14
Jul 14, 2017 7:00 AM;Jul 14, 2017 8:00 AM;-;33.50;39.76;39.76;33.50;33.50;27.05;-;-;39.76;36.08;50.48;44.99;52.76;52.76;50.48
Jul 14, 2017 8:00 AM;Jul 14, 2017 9:00 AM;-;34.92;44.90;46.00;34.92;34.92;27.18;-;-;44.90;40.63;53.31;46.00;65.95;46.00;53.31
Jul 14, 2017 9:00 AM;Jul 14, 2017 10:00 AM;-;34.71;43.32;43.32;34.71;34.71;27.27;-;-;43.32;41.51;58.05;43.32;65.00;59.70;58.05
Jul 14, 2017 10:00 AM;Jul 14, 2017 11:00 AM;-;36.06;41.62;41.62;36.06;36.06;27.31;-;-;41.62;40.19;58.06;41.62;71.65;59.70;58.06
Jul 14, 2017 11:00 AM;Jul 14, 2017 12:00 PM;-;38.04;38.94;38.94;38.04;38.04;27.25;-;-;38.94;39.06;65.00;38.94;67.00;67.00;65.00
Jul 14, 2017 12:00 PM;Jul 14, 2017 1:00 PM;-;37.10;37.10;37.10;37.10;37.10;27.25;-;-;37.10;39.00;62.06;37.10;62.00;62.00;62.06
Jul 14, 2017 1:00 PM;Jul 14, 2017 2:00 PM;-;35.97;35.97;35.97;35.97;35.97;27.21;-;-;35.97;36.60;62.78;35.97;59.48;59.48;62.78
Jul 14, 2017 2:00 PM;Jul 14, 2017 3:00 PM;-;31.91;31.91;31.91;31.91;31.91;27.17;-;-;31.91;34.39;63.03;31.91;65.00;65.00;63.03
Jul 14, 2017 3:00 PM;Jul 14, 2017 4:00 PM;-;30.34;30.34;30.34;30.34;30.34;27.07;-;-;30.34;32.86;66.78;30.34;70.00;70.00;66.78
Jul 14, 2017 4:00 PM;Jul 14, 2017 5:00 PM;-;31.29;31.29;31.29;31.29;31.29;27.01;-;-;31.29;32.24;66.07;31.29;70.00;58.00;66.07
Jul 14, 2017 5:00 PM;Jul 14, 2017 6:00 PM;-;33.04;36.92;36.92;33.04;30.87;26.93;-;-;36.92;32.65;69.78;36.92;65.00;65.00;69.78
Jul 14, 2017 6:00 PM;Jul 14, 2017 7:00 PM;-;33.00;40.93;40.93;31.00;30.69;26.89;-;-;39.95;34.95;64.62;40.93;59.70;59.70;64.62
Jul 14, 2017 7:00 PM;Jul 14, 2017 8:00 PM;-;36.62;42.96;42.96;36.62;36.20;26.84;-;-;41.64;37.07;55.40;42.96;63.38;43.30;60.81
Jul 14, 2017 8:00 PM;Jul 14, 2017 9:00 PM;-;39.11;39.69;39.69;38.97;39.05;26.79;-;-;38.19;38.49;48.48;39.69;56.31;56.31;62.78
Jul 14, 2017 9:00 PM;Jul 14, 2017 10:00 PM;-;39.10;39.10;39.10;39.10;39.10;26.74;-;-;38.16;37.83;55.56;39.10;60.00;60.00;65.09
Jul 14, 2017 10:00 PM;Jul 14, 2017 11:00 PM;-;39.71;39.71;39.71;39.71;39.71;26.67;-;-;34.46;37.08;38.00;39.71;55.00;55.00;60.81
Jul 14, 2017 11:00 PM;Jul 15, 2017 12:00 AM;-;36.50;36.65;36.65;37.12;36.50;26.61;-;-;29.77;36.78;33.40;36.65;50.65;50.65;54.04
Jul 15, 2017 12:00 AM;Jul 15, 2017 1:00 AM;-;34.57;34.57;34.57;34.57;34.57;27.02;-;-;30.73;33.67;35.11;34.57;54.18;54.18;52.38
Jul 15, 2017 1:00 AM;Jul 15, 2017 2:00 AM;-;31.08;31.08;31.08;31.08;31.08;26.93;-;-;28.82;34.58;32.88;31.08;49.23;49.23;45.31
Jul 15, 2017 2:00 AM;Jul 15, 2017 3:00 AM;-;30.82;30.82;30.82;30.82;30.82;26.88;-;-;28.06;32.39;31.69;30.82;49.02;49.02;33.95
Jul 15, 2017 3:00 AM;Jul 15, 2017 4:00 AM;-;30.01;30.01;30.01;30.01;30.01;26.86;-;-;27.43;30.60;31.25;30.01;44.56;44.56;32.99
Jul 15, 2017 4:00 AM;Jul 15, 2017 5:00 AM;-;29.40;29.40;29.40;29.40;29.40;26.84;-;-;27.59;30.13;30.89;29.40;43.82;43.82;32.83
Jul 15, 2017 5:00 AM;Jul 15, 2017 6:00 AM;-;29.17;29.17;29.17;29.17;29.17;26.82;-;-;27.29;30.09;29.99;29.17;42.60;42.60;36.44
Jul 15, 2017 6:00 AM;Jul 15, 2017 7:00 AM;-;30.46;30.46;30.46;30.46;30.46;26.64;-;-;27.46;29.81;31.78;30.46;41.72;41.72;39.08
Jul 15, 2017 7:00 AM;Jul 15, 2017 8:00 AM;-;30.82;30.82;30.82;30.82;30.82;26.65;-;-;28.94;30.56;36.80;30.82;41.72;41.72;47.05
Jul 15, 2017 8:00 AM;Jul 15, 2017 9:00 AM;-;31.94;31.94;31.94;31.94;31.94;26.72;-;-;31.17;31.26;39.80;31.94;42.43;42.43;53.86
Jul 15, 2017 9:00 AM;Jul 15, 2017 10:00 AM;-;33.81;33.81;33.81;33.81;33.81;26.84;-;-;33.00;33.50;45.03;33.81;41.88;41.88;58.74
Jul 15, 2017 10:00 AM;Jul 15, 2017 11:00 AM;-;33.43;33.43;33.43;33.43;33.43;26.91;-;-;32.63;35.45;52.00;33.43;41.00;41.00;60.34
Jul 15, 2017 11:00 AM;Jul 15, 2017 12:00 PM;-;33.06;33.06;33.06;33.06;33.06;26.92;-;-;32.26;35.57;52.00;33.06;40.39;40.39;58.33
Jul 15, 2017 12:00 PM;Jul 15, 2017 1:00 PM;-;32.22;32.22;32.22;32.22;32.22;26.90;-;-;31.44;35.57;43.35;32.22;38.55;43.76;58.74
Jul 15, 2017 1:00 PM;Jul 15, 2017 2:00 PM;-;30.76;30.76;30.76;30.76;30.76;26.86;-;-;30.06;34.32;44.99;30.76;37.88;37.88;54.79
Jul 15, 2017 2:00 PM;Jul 15, 2017 3:00 PM;-;29.07;29.07;29.07;29.07;29.07;26.83;-;-;29.07;32.84;35.91;29.07;36.96;36.96;51.85
Jul 15, 2017 3:00 PM;Jul 15, 2017 4:00 PM;-;28.64;28.64;28.64;28.64;28.64;26.79;-;-;28.64;32.08;38.58;28.64;37.49;37.49;50.19
Jul 15, 2017 4:00 PM;Jul 15, 2017 5:00 PM;-;29.04;29.04;29.04;29.04;29.04;26.80;-;-;28.89;32.14;35.35;29.04;37.98;37.98;47.94
Jul 15, 2017 5:00 PM;Jul 15, 2017 6:00 PM;-;30.98;30.98;30.98;30.98;30.98;26.81;-;-;30.24;32.40;36.38;30.98;42.36;42.36;46.26
Jul 15, 2017 6:00 PM;Jul 15, 2017 7:00 PM;-;35.21;35.21;35.21;35.21;35.21;26.80;-;-;32.13;34.89;39.00;35.21;44.44;44.44;48.04
Jul 15, 2017 7:00 PM;Jul 15, 2017 8:00 PM;-;37.54;37.54;37.54;37.54;37.54;26.77;-;-;32.13;38.37;40.99;37.54;46.33;37.54;47.03
Jul 15, 2017 8:00 PM;Jul 15, 2017 9:00 PM;-;37.00;37.00;37.00;37.00;37.00;26.73;-;-;29.17;40.08;40.10;37.00;46.50;46.50;53.03
Jul 15, 2017 9:00 PM;Jul 15, 2017 10:00 PM;-;36.90;36.90;36.90;36.90;36.90;26.70;-;-;29.15;39.43;39.90;36.90;49.18;49.18;54.58
Jul 15, 2017 10:00 PM;Jul 15, 2017 11:00 PM;-;37.98;37.98;37.98;37.98;37.98;26.70;-;-;28.54;39.32;41.40;37.98;45.36;45.36;50.19
Jul 15, 2017 11:00 PM;Jul 16, 2017 12:00 AM;-;36.01;36.01;36.01;36.01;36.01;26.69;-;-;27.29;41.00;36.10;36.01;44.49;36.01;39.63
Jul 16, 2017 12:00 AM;Jul 16, 2017 1:00 AM;-;34.65;34.65;34.65;34.65;34.65;26.84;-;-;28.42;37.35;31.60;34.65;44.00;34.65;31.86
Jul 16, 2017 1:00 AM;Jul 16, 2017 2:00 AM;-;30.05;30.05;30.05;30.05;30.05;26.77;-;-;27.06;32.30;29.25;30.05;38.71;30.05;29.25
Jul 16, 2017 2:00 AM;Jul 16, 2017 3:00 AM;-;28.68;28.68;28.68;28.68;28.68;26.71;-;-;26.81;30.62;28.12;28.68;38.70;28.68;28.12
Jul 16, 2017 3:00 AM;Jul 16, 2017 4:00 AM;-;27.78;27.78;26.45;27.78;27.78;26.45;-;-;26.45;28.61;27.27;27.78;37.39;27.78;27.27
Jul 16, 2017 4:00 AM;Jul 16, 2017 5:00 AM;-;27.72;23.71;25.05;27.72;27.72;25.05;-;-;25.05;27.78;26.51;27.72;37.99;33.30;26.51
Jul 16, 2017 5:00 AM;Jul 16, 2017 6:00 AM;-;27.40;24.83;24.83;27.40;27.40;24.83;-;-;24.83;27.78;26.34;27.40;37.44;27.40;26.34
Jul 16, 2017 6:00 AM;Jul 16, 2017 7:00 AM;-;27.53;25.11;25.11;27.53;27.53;25.11;-;-;25.11;26.89;25.43;27.53;33.91;33.91;25.43
Jul 16, 2017 7:00 AM;Jul 16, 2017 8:00 AM;-;27.60;25.97;25.97;27.60;27.60;25.97;-;-;25.97;26.79;25.00;27.60;34.81;34.81;30.23
Jul 16, 2017 8:00 AM;Jul 16, 2017 9:00 AM;-;27.40;26.00;26.00;27.40;27.40;26.00;-;-;26.00;27.34;25.64;27.40;33.32;33.32;35.05
Jul 16, 2017 9:00 AM;Jul 16, 2017 10:00 AM;-;28.49;26.13;26.13;28.49;28.49;26.13;-;-;26.13;28.01;28.85;28.49;30.09;30.09;37.79
Jul 16, 2017 10:00 AM;Jul 16, 2017 11:00 AM;-;28.99;26.40;26.40;28.99;28.99;26.40;-;-;26.40;29.65;30.71;28.99;28.99;33.30;39.39
Jul 16, 2017 11:00 AM;Jul 16, 2017 12:00 PM;-;28.99;26.36;26.36;28.99;28.99;26.36;-;-;26.36;29.04;32.67;28.99;28.99;33.99;38.20
Jul 16, 2017 12:00 PM;Jul 16, 2017 1:00 PM;-;29.76;26.21;26.21;29.76;29.76;26.21;-;-;26.21;30.05;31.06;29.76;29.76;34.00;38.24
Jul 16, 2017 1:00 PM;Jul 16, 2017 2:00 PM;-;26.95;26.09;26.09;26.95;26.95;26.09;-;-;26.09;30.55;29.50;26.95;26.95;45.00;36.05
Jul 16, 2017 2:00 PM;Jul 16, 2017 3:00 PM;-;26.02;25.37;25.37;25.99;26.50;25.37;-;-;25.37;29.08;26.70;25.99;25.99;33.90;36.01
Jul 16, 2017 3:00 PM;Jul 16, 2017 4:00 PM;-;25.38;25.22;25.22;25.22;27.40;25.22;-;-;25.22;27.35;26.20;25.22;25.22;25.22;35.00
Jul 16, 2017 4:00 PM;Jul 16, 2017 5:00 PM;-;27.55;26.25;26.25;27.55;27.55;26.25;-;-;26.25;27.31;26.78;27.55;27.55;27.55;36.81
Jul 16, 2017 5:00 PM;Jul 16, 2017 6:00 PM;-;28.57;26.52;26.52;28.57;28.57;26.52;-;-;26.52;27.90;28.80;28.57;30.11;30.11;36.91
Jul 16, 2017 6:00 PM;Jul 16, 2017 7:00 PM;-;31.79;26.70;26.70;31.79;31.79;26.70;-;-;26.70;29.38;32.50;31.79;40.00;40.00;39.56
Jul 16, 2017 7:00 PM;Jul 16, 2017 8:00 PM;-;35.41;26.75;26.75;35.41;35.41;26.75;-;-;26.75;32.60;35.23;35.41;46.03;46.03;42.93
Jul 16, 2017 8:00 PM;Jul 16, 2017 9:00 PM;-;36.65;26.78;26.78;36.65;36.65;26.78;-;-;26.78;36.03;36.00;36.65;49.18;49.18;47.53
Jul 16, 2017 9:00 PM;Jul 16, 2017 10:00 PM;-;37.14;27.00;27.00;37.14;37.14;26.94;-;-;27.00;36.77;37.29;37.14;49.87;49.87;50.06
Jul 16, 2017 10:00 PM;Jul 16, 2017 11:00 PM;-;41.02;26.91;26.91;41.02;41.02;26.91;-;-;26.91;37.41;39.00;41.02;47.47;47.47;39.03
Jul 16, 2017 11:00 PM;Jul 17, 2017 12:00 AM;-;38.79;26.49;26.49;38.79;38.79;26.49;-;-;26.49;39.50;34.57;38.79;45.00;38.79;34.57
Jul 17, 2017 12:00 AM;Jul 17, 2017 1:00 AM;-;31.47;25.73;25.73;41.72;31.47;25.73;-;-;25.73;37.60;29.85;31.47;41.72;31.47;29.85
Jul 17, 2017 1:00 AM;Jul 17, 2017 2:00 AM;-;30.11;24.40;24.40;36.63;30.11;24.40;-;-;24.40;32.56;27.65;30.11;38.02;30.11;27.65
Jul 17, 2017 2:00 AM;Jul 17, 2017 3:00 AM;-;29.32;23.98;23.98;29.32;29.32;23.98;-;-;23.98;31.10;25.90;29.32;34.75;29.32;25.90
Jul 17, 2017 3:00 AM;Jul 17, 2017 4:00 AM;-;27.57;23.83;23.83;27.57;27.57;23.83;-;-;23.83;29.62;25.18;27.57;32.39;27.57;25.18
Jul 17, 2017 4:00 AM;Jul 17, 2017 5:00 AM;-;27.92;23.98;23.98;27.92;27.92;23.98;-;-;23.98;28.85;25.99;27.92;33.65;27.92;25.99
Jul 17, 2017 5:00 AM;Jul 17, 2017 6:00 AM;-;29.21;25.15;25.15;29.21;29.21;25.15;-;-;25.15;28.93;26.58;29.21;36.28;29.21;26.58
Jul 17, 2017 6:00 AM;Jul 17, 2017 7:00 AM;-;34.92;26.18;26.18;34.28;36.18;26.18;-;-;26.18;30.46;36.44;36.89;42.65;42.65;36.44
Jul 17, 2017 7:00 AM;Jul 17, 2017 8:00 AM;-;38.01;27.53;27.53;37.30;40.42;26.59;-;-;27.53;35.88;39.61;42.83;46.99;46.99;45.24
Jul 17, 2017 8:00 AM;Jul 17, 2017 9:00 AM;-;42.28;28.04;28.04;42.11;42.66;26.72;-;-;28.04;41.50;41.28;42.97;55.00;55.00;50.93
Jul 17, 2017 9:00 AM;Jul 17, 2017 10:00 AM;-;42.30;28.34;28.34;42.30;42.30;26.82;-;-;28.34;42.49;42.87;42.30;55.00;55.00;50.93
Jul 17, 2017 10:00 AM;Jul 17, 2017 11:00 AM;-;42.40;27.91;27.91;42.40;42.40;26.82;-;-;27.91;42.18;42.85;42.40;52.10;52.10;48.94
Jul 17, 2017 11:00 AM;Jul 17, 2017 12:00 PM;-;42.74;27.20;27.20;42.74;42.74;26.80;-;-;27.20;41.33;43.20;42.74;55.00;55.00;48.99
Jul 17, 2017 12:00 PM;Jul 17, 2017 1:00 PM;-;40.76;26.68;26.68;41.03;40.74;26.68;-;-;26.68;41.23;46.26;40.85;50.50;50.50;50.91
Jul 17, 2017 1:00 PM;Jul 17, 2017 2:00 PM;-;36.95;26.59;26.59;42.17;36.95;26.59;-;-;26.59;40.98;45.50;36.95;52.14;52.14;48.48
Jul 17, 2017 2:00 PM;Jul 17, 2017 3:00 PM;-;34.83;26.52;26.52;38.29;34.83;26.52;-;-;26.52;40.07;39.40;35.98;57.00;57.00;50.83
Jul 17, 2017 3:00 PM;Jul 17, 2017 4:00 PM;-;34.89;26.35;26.35;35.92;34.88;26.35;-;-;26.35;39.06;40.00;35.30;65.20;65.20;51.78
Jul 17, 2017 4:00 PM;Jul 17, 2017 5:00 PM;-;35.84;26.26;26.26;36.10;35.84;26.26;-;-;26.26;38.43;39.87;35.94;80.00;80.00;51.92
Jul 17, 2017 5:00 PM;Jul 17, 2017 6:00 PM;-;39.94;26.45;26.45;39.94;39.94;26.45;-;-;26.45;38.25;40.04;39.94;73.71;73.71;51.52
Jul 17, 2017 6:00 PM;Jul 17, 2017 7:00 PM;-;42.05;26.58;26.58;42.05;42.05;26.58;-;-;26.58;39.93;41.93;42.05;59.40;59.40;52.56
Jul 17, 2017 7:00 PM;Jul 17, 2017 8:00 PM;-;44.95;26.60;26.60;44.95;44.95;26.60;-;-;26.60;40.91;44.00;44.95;55.32;55.32;56.30
Jul 17, 2017 8:00 PM;Jul 17, 2017 9:00 PM;-;43.79;26.62;26.62;43.79;43.79;26.62;-;-;26.62;42.35;42.77;43.79;53.00;53.00;55.72
Jul 17, 2017 9:00 PM;Jul 17, 2017 10:00 PM;-;40.98;26.57;26.57;40.98;40.98;26.57;-;-;26.57;41.16;42.00;40.98;55.00;55.00;59.08
Jul 17, 2017 10:00 PM;Jul 17, 2017 11:00 PM;-;40.95;26.29;26.29;40.95;40.95;26.29;-;-;26.29;40.92;40.75;40.95;49.04;49.04;52.73
Jul 17, 2017 11:00 PM;Jul 18, 2017 12:00 AM;-;35.40;25.55;25.55;35.40;35.40;25.55;-;-;25.55;40.94;36.10;35.40;47.47;47.47;36.77
Jul 18, 2017 12:00 AM;Jul 18, 2017 1:00 AM;-;33.69;25.71;25.71;33.69;33.69;25.71;-;-;25.71;37.20;34.40;33.69;43.45;43.45;34.40
Jul 18, 2017 1:00 AM;Jul 18, 2017 2:00 AM;-;31.18;24.92;24.92;31.18;31.18;24.92;-;-;24.92;36.74;33.20;31.18;41.33;41.33;33.20
Jul 18, 2017 2:00 AM;Jul 18, 2017 3:00 AM;-;29.85;24.26;24.26;29.85;29.85;24.26;-;-;24.26;34.64;31.93;29.85;39.59;39.59;31.93
Jul 18, 2017 3:00 AM;Jul 18, 2017 4:00 AM;-;29.56;24.27;24.27;29.56;29.56;24.27;-;-;24.27;32.81;30.88;29.56;39.51;39.51;30.88
Jul 18, 2017 4:00 AM;Jul 18, 2017 5:00 AM;-;30.28;24.24;24.24;30.28;30.28;24.24;-;-;24.24;31.85;30.80;30.28;39.52;39.52;30.80
Jul 18, 2017 5:00 AM;Jul 18, 2017 6:00 AM;-;31.76;25.54;25.54;31.95;31.73;25.54;-;-;25.54;31.69;32.40;32.01;40.07;40.07;32.40
Jul 18, 2017 6:00 AM;Jul 18, 2017 7:00 AM;-;32.00;26.57;26.57;36.28;32.00;26.57;-;-;26.57;32.54;39.70;37.72;43.96;43.96;47.12
Jul 18, 2017 7:00 AM;Jul 18, 2017 8:00 AM;-;40.09;38.52;38.52;40.44;40.15;26.63;-;-;27.99;39.10;45.30;40.91;49.85;49.85;53.72
Jul 18, 2017 8:00 AM;Jul 18, 2017 9:00 AM;-;42.88;42.88;42.88;42.88;42.88;26.76;-;-;30.10;43.64;46.38;42.88;65.00;65.00;58.49
Jul 18, 2017 9:00 AM;Jul 18, 2017 10:00 AM;-;42.43;42.43;42.43;42.43;42.43;26.85;-;-;32.79;43.42;64.00;42.43;63.11;63.11;64.00
Jul 18, 2017 10:00 AM;Jul 18, 2017 11:00 AM;-;41.75;41.75;41.75;46.82;41.75;26.89;-;-;33.36;41.86;63.95;41.75;61.00;61.00;63.95
Jul 18, 2017 11:00 AM;Jul 18, 2017 12:00 PM;-;38.92;38.92;38.92;48.98;38.92;26.88;-;-;31.59;41.58;63.05;38.92;53.00;53.00;63.05
Jul 18, 2017 12:00 PM;Jul 18, 2017 1:00 PM;-;34.12;34.17;34.17;46.94;34.17;26.80;-;-;31.37;40.81;65.75;34.17;47.15;47.15;65.75
Jul 18, 2017 1:00 PM;Jul 18, 2017 2:00 PM;-;31.35;34.12;34.12;43.05;31.95;26.79;-;-;30.38;39.46;62.93;34.12;48.00;48.00;62.93
Jul 18, 2017 2:00 PM;Jul 18, 2017 3:00 PM;-;31.66;33.69;33.69;40.22;32.08;26.77;-;-;29.27;39.79;65.07;33.69;55.99;55.99;65.07
Jul 18, 2017 3:00 PM;Jul 18, 2017 4:00 PM;-;33.49;34.62;34.62;38.04;33.65;26.72;-;-;28.90;39.06;68.15;34.62;62.62;62.62;68.15
Jul 18, 2017 4:00 PM;Jul 18, 2017 5:00 PM;-;38.44;38.57;38.57;38.97;38.44;26.69;-;-;27.76;38.34;69.99;38.57;66.05;66.05;69.99
Jul 18, 2017 5:00 PM;Jul 18, 2017 6:00 PM;-;42.97;42.97;42.97;42.97;42.97;26.64;-;-;27.86;38.96;69.19;42.97;64.20;64.20;69.19
Jul 18, 2017 6:00 PM;Jul 18, 2017 7:00 PM;-;45.64;45.79;45.79;45.97;45.64;26.60;-;-;28.26;40.92;54.99;45.79;60.00;60.00;65.07
Jul 18, 2017 7:00 PM;Jul 18, 2017 8:00 PM;-;46.52;46.89;46.89;46.82;46.49;26.57;-;-;28.12;43.06;65.04;46.89;60.00;60.00;65.04
Jul 18, 2017 8:00 PM;Jul 18, 2017 9:00 PM;-;43.63;43.97;43.97;43.92;43.61;26.55;-;-;27.99;44.81;60.00;43.97;61.45;61.45;67.94
Jul 18, 2017 9:00 PM;Jul 18, 2017 10:00 PM;-;34.71;42.99;42.99;40.95;34.60;26.56;-;-;27.96;43.83;61.00;42.99;61.06;61.06;69.89
Jul 18, 2017 10:00 PM;Jul 18, 2017 11:00 PM;-;40.70;40.83;40.83;40.99;40.70;26.53;-;-;27.64;41.48;41.36;40.83;50.46;50.46;60.25
Jul 18, 2017 11:00 PM;Jul 19, 2017 12:00 AM;-;30.61;33.95;33.95;36.19;31.92;26.37;-;-;26.37;40.85;35.40;33.95;49.04;49.04;50.62
Jul 19, 2017 12:00 AM;Jul 19, 2017 1:00 AM;-;30.93;30.93;30.93;30.93;30.93;26.18;-;-;26.18;37.10;32.40;30.93;49.67;49.67;45.07
Jul 19, 2017 1:00 AM;Jul 19, 2017 2:00 AM;-;29.59;29.59;29.59;29.59;29.59;25.76;-;-;25.76;33.30;30.40;29.59;42.60;42.60;39.90
Jul 19, 2017 2:00 AM;Jul 19, 2017 3:00 AM;-;28.62;28.62;28.62;28.62;28.62;25.65;-;-;24.82;31.52;29.30;28.62;41.93;34.11;29.49
Jul 19, 2017 3:00 AM;Jul 19, 2017 4:00 AM;-;27.30;27.30;27.30;27.30;27.30;25.53;-;-;24.04;29.61;28.60;27.30;41.91;31.21;28.78
