Start date;End date;Germany/Luxembourg [€/MWh] Calculated resolutions;Belgium [€/MWh] Calculated resolutions;Denmark 1 [€/MWh] Calculated resolutions;Denmark 2 [€/MWh] Calculated resolutions;France [€/MWh] Calculated resolutions;Netherlands [€/MWh] Calculated resolutions;Norway 2 [€/MWh] Calculated resolutions;Austria [€/MWh] Calculated resolutions;Poland [€/MWh] Calculated resolutions;Sweden 4 [€/MWh] Calculated resolutions;Switzerland [€/MWh] Calculated resolutions;Czech Republic [€/MWh] Calculated resolutions;DE/AT/LU [€/MWh] Calculated resolutions;Northern Italy [€/MWh] Calculated resolutions;Slovenia [€/MWh] Calculated resolutions;Hungary [€/MWh] Calculated resolutions
Apr 20, 2016 5:00 PM;Apr 20, 2016 6:00 PM;-;22.89;22.16;22.16;22.89;22.89;22.16;-;32.08;22.16;25.08;22.50;22.89;24.30;24.30;27.19
Apr 20, 2016 6:00 PM;Apr 20, 2016 7:00 PM;-;27.24;22.54;22.54;27.24;27.24;22.54;-;35.18;22.54;27.84;26.58;27.24;27.24;27.24;30.58
Apr 20, 2016 7:00 PM;Apr 20, 2016 8:00 PM;-;31.09;22.93;22.93;31.09;31.09;22.93;-;40.90;22.93;30.06;28.98;31.09;31.09;31.09;37.74
Apr 20, 2016 8:00 PM;Apr 20, 2016 9:00 PM;-;32.16;23.10;23.10;32.16;32.16;23.10;-;51.11;23.10;31.51;31.00;32.16;32.16;32.16;45.06
Apr 20, 2016 9:00 PM;Apr 20, 2016 10:00 PM;-;30.66;23.22;23.22;30.66;30.66;23.22;-;41.83;23.22;30.71;29.01;30.66;30.66;30.66;33.81
Apr 20, 2016 10:00 PM;Apr 20, 2016 11:00 PM;-;28.52;22.92;22.92;28.52;28.52;22.92;-;34.38;22.92;29.05;27.01;28.52;28.52;28.52;30.00
Apr 20, 2016 11:00 PM;Apr 21, 2016 12:00 AM;-;24.50;21.69;21.69;24.50;24.50;21.69;-;30.76;21.69;25.40;23.30;24.50;24.50;24.50;26.05
Apr 21, 2016 12:00 AM;Apr 21, 2016 1:00 AM;-;22.51;21.13;21.13;22.51;22.51;21.13;-;-;21.13;22.60;22.72;22.51;22.51;22.51;22.72
Apr 21, 2016 1:00 AM;Apr 21, 2016 2:00 AM;-;20.50;20.50;20.50;20.50;20.50;20.50;-;-;20.50;21.34;21.88;20.50;20.50;20.50;21.88
Apr 21, 2016 2:00 AM;Apr 21, 2016 3:00 AM;-;19.93;19.93;19.93;19.93;19.93;19.93;-;-;19.93;20.02;20.44;19.93;19.93;19.93;20.44
Apr 21, 2016 3:00 AM;Apr 21, 2016 4:00 AM;-;19.58;19.58;19.58;19.58;19.58;19.58;-;-;19.58;19.85;20.00;19.58;19.58;19.58;20.00
Apr 21, 2016 4:00 AM;Apr 21, 2016 5:00 AM;-;19.84;19.84;19.84;19.84;19.84;19.84;-;-;19.84;20.13;20.50;19.84;19.84;19.84;20.50
Apr 21, 2016 5:00 AM;Apr 21, 2016 6:00 AM;-;21.11;21.11;21.11;21.11;21.11;21.11;-;29.52;21.11;22.15;22.30;21.11;22.21;22.21;22.59
Apr 21, 2016 6:00 AM;Apr 21, 2016 7:00 AM;-;29.10;21.89;21.89;29.10;29.10;21.89;-;34.77;21.89;28.07;29.10;29.10;29.10;29.10;29.51
Apr 21, 2016 7:00 AM;Apr 21, 2016 8:00 AM;-;34.58;22.95;22.95;34.58;34.58;22.95;-;48.00;22.95;31.74;33.70;34.58;34.60;34.60;33.70
Apr 21, 2016 8:00 AM;Apr 21, 2016 9:00 AM;-;35.38;23.29;23.29;35.38;35.38;23.29;-;49.21;23.29;33.90;33.90;35.38;36.01;36.01;36.37
Apr 21, 2016 9:00 AM;Apr 21, 2016 10:00 AM;-;32.92;22.84;22.84;32.92;32.92;22.84;-;50.85;22.84;30.04;29.44;32.92;33.00;33.00;34.12
Apr 21, 2016 10:00 AM;Apr 21, 2016 11:00 AM;-;29.40;22.64;22.64;29.08;29.44;22.64;-;48.72;22.64;26.70;24.89;28.91;31.50;31.50;30.48
Apr 21, 2016 11:00 AM;Apr 21, 2016 12:00 PM;-;30.76;22.24;22.24;27.70;31.14;22.24;-;48.62;22.24;25.01;23.39;26.12;28.45;28.45;27.58
Apr 21, 2016 12:00 PM;Apr 21, 2016 1:00 PM;-;24.91;21.94;21.94;24.01;25.00;21.94;-;48.63;21.94;23.34;22.20;23.59;25.12;25.12;27.30
Apr 21, 2016 1:00 PM;Apr 21, 2016 2:00 PM;-;23.43;21.84;21.84;23.43;23.43;21.84;-;46.52;21.84;22.27;21.94;23.43;25.11;25.11;25.95
Apr 21, 2016 2:00 PM;Apr 21, 2016 3:00 PM;-;23.47;21.76;21.76;23.47;23.47;21.76;-;40.29;21.76;22.94;22.00;23.47;27.19;27.19;24.55
Apr 21, 2016 3:00 PM;Apr 21, 2016 4:00 PM;-;23.93;21.55;21.55;23.93;23.93;21.55;-;36.04;21.55;23.58;22.20;23.93;30.35;30.35;26.36
Apr 21, 2016 4:00 PM;Apr 21, 2016 5:00 PM;-;23.95;21.34;21.34;23.95;23.95;21.34;-;33.63;21.34;23.27;22.50;23.95;33.50;33.50;29.29
Apr 21, 2016 5:00 PM;Apr 21, 2016 6:00 PM;-;27.61;21.30;21.30;27.61;27.61;21.30;-;34.41;21.30;25.80;25.80;27.61;33.50;33.50;32.14
Apr 21, 2016 6:00 PM;Apr 21, 2016 7:00 PM;-;30.74;21.26;21.26;30.74;30.74;21.26;-;35.36;21.26;29.06;29.80;30.74;34.87;34.87;34.99
Apr 21, 2016 7:00 PM;Apr 21, 2016 8:00 PM;-;32.33;21.24;21.24;32.33;32.33;21.24;-;39.15;21.24;31.63;31.90;32.33;36.10;36.10;43.03
Apr 21, 2016 8:00 PM;Apr 21, 2016 9:00 PM;-;32.34;21.39;21.39;32.34;32.34;21.39;-;45.05;21.39;31.75;33.40;32.34;36.50;36.50;46.86
Apr 21, 2016 9:00 PM;Apr 21, 2016 10:00 PM;-;32.02;21.49;21.49;32.02;32.02;21.49;-;34.85;21.49;30.43;31.30;32.02;33.55;33.55;34.98
Apr 21, 2016 10:00 PM;Apr 21, 2016 11:00 PM;-;29.19;20.88;20.88;29.19;29.19;20.88;-;29.48;20.88;27.54;27.70;29.19;29.43;29.43;32.16
Apr 21, 2016 11:00 PM;Apr 22, 2016 12:00 AM;-;25.00;20.12;20.12;25.00;25.00;20.12;-;26.78;20.12;23.63;23.60;25.00;25.00;25.00;27.46
Apr 22, 2016 12:00 AM;Apr 22, 2016 1:00 AM;-;21.95;19.64;19.64;21.95;21.95;19.64;-;-;19.64;22.84;22.01;21.95;25.00;25.00;24.97
Apr 22, 2016 1:00 AM;Apr 22, 2016 2:00 AM;-;20.70;19.07;19.07;20.70;20.70;19.07;-;-;19.07;21.53;21.41;20.70;23.49;23.49;22.69
Apr 22, 2016 2:00 AM;Apr 22, 2016 3:00 AM;-;19.59;18.96;18.96;19.59;19.59;18.96;-;-;18.96;19.42;20.00;19.59;22.29;22.29;20.40
Apr 22, 2016 3:00 AM;Apr 22, 2016 4:00 AM;-;19.32;18.89;18.89;19.32;19.32;18.89;-;-;18.89;19.11;19.80;19.32;22.50;22.50;20.04
Apr 22, 2016 4:00 AM;Apr 22, 2016 5:00 AM;-;19.85;19.33;19.33;19.85;19.85;19.33;-;-;19.33;19.28;20.40;19.85;22.50;22.50;20.56
Apr 22, 2016 5:00 AM;Apr 22, 2016 6:00 AM;-;22.94;20.95;20.95;22.94;22.94;20.95;-;25.20;20.95;20.79;21.67;22.94;25.00;25.00;23.49
Apr 22, 2016 6:00 AM;Apr 22, 2016 7:00 AM;-;28.00;21.50;21.50;28.00;28.00;21.50;-;30.75;21.50;26.61;27.40;28.00;29.81;29.81;30.03
Apr 22, 2016 7:00 AM;Apr 22, 2016 8:00 AM;-;33.14;22.63;22.63;33.14;33.14;22.63;-;33.89;22.63;31.43;32.41;33.14;33.50;33.50;34.02
Apr 22, 2016 8:00 AM;Apr 22, 2016 9:00 AM;-;34.61;22.89;22.89;34.61;34.61;22.89;-;39.91;22.89;34.55;35.00;34.61;40.00;40.00;35.97
Apr 22, 2016 9:00 AM;Apr 22, 2016 10:00 AM;-;32.40;22.87;22.87;31.87;32.44;22.87;-;41.81;22.87;32.02;31.31;31.59;39.26;39.26;32.86
Apr 22, 2016 10:00 AM;Apr 22, 2016 11:00 AM;-;32.26;22.86;22.86;29.90;32.44;22.86;-;41.04;22.86;29.08;28.25;28.69;33.75;33.75;28.78
Apr 22, 2016 11:00 AM;Apr 22, 2016 12:00 PM;-;31.87;22.73;22.73;27.49;32.26;22.73;-;40.33;22.73;28.89;27.00;25.22;31.78;31.78;28.08
Apr 22, 2016 12:00 PM;Apr 22, 2016 1:00 PM;-;29.08;22.57;22.57;25.59;29.50;22.57;-;42.36;22.57;26.60;25.00;23.98;28.50;28.50;25.72
Apr 22, 2016 1:00 PM;Apr 22, 2016 2:00 PM;-;28.67;22.25;22.25;24.76;29.14;22.25;-;43.00;22.25;26.03;24.76;22.95;26.90;26.90;24.76
Apr 22, 2016 2:00 PM;Apr 22, 2016 3:00 PM;-;27.75;21.94;21.94;24.13;28.02;21.94;-;43.05;21.94;25.27;23.90;22.24;30.11;30.11;23.90
Apr 22, 2016 3:00 PM;Apr 22, 2016 4:00 PM;-;24.06;21.68;21.68;22.95;24.25;21.68;-;41.18;21.68;24.97;23.90;22.32;29.93;29.93;23.90
Apr 22, 2016 4:00 PM;Apr 22, 2016 5:00 PM;-;24.38;21.52;21.52;23.46;24.49;21.52;-;38.96;21.52;24.29;23.98;22.89;31.81;31.81;23.98
Apr 22, 2016 5:00 PM;Apr 22, 2016 6:00 PM;-;24.75;21.68;21.68;24.75;24.75;21.68;-;39.57;21.68;26.61;26.66;24.75;29.71;29.71;26.66
Apr 22, 2016 6:00 PM;Apr 22, 2016 7:00 PM;-;28.99;21.73;21.73;28.99;28.99;21.73;-;42.37;21.73;29.06;29.92;28.99;31.09;31.09;29.92
Apr 22, 2016 7:00 PM;Apr 22, 2016 8:00 PM;-;30.93;21.82;21.82;30.93;30.93;21.82;-;46.23;21.82;29.98;31.40;30.93;32.00;32.00;31.40
Apr 22, 2016 8:00 PM;Apr 22, 2016 9:00 PM;-;30.94;21.89;21.89;30.94;30.94;21.89;-;50.03;21.89;29.09;31.90;30.94;34.97;34.97;33.00
Apr 22, 2016 9:00 PM;Apr 22, 2016 10:00 PM;-;29.33;22.04;22.04;29.33;29.33;22.04;-;48.31;22.04;28.34;29.93;29.33;32.00;32.00;29.93
Apr 22, 2016 10:00 PM;Apr 22, 2016 11:00 PM;-;27.94;21.79;21.79;27.94;27.94;21.79;-;36.54;21.79;27.94;27.01;27.94;29.41;29.41;27.28
Apr 22, 2016 11:00 PM;Apr 23, 2016 12:00 AM;-;25.04;21.41;21.41;25.04;25.04;21.41;-;32.54;21.41;25.71;24.00;25.04;25.23;25.23;24.38
Apr 23, 2016 12:00 AM;Apr 23, 2016 1:00 AM;-;27.72;21.59;21.59;27.72;27.72;21.59;-;-;21.59;25.10;24.19;27.72;27.72;27.72;26.95
Apr 23, 2016 1:00 AM;Apr 23, 2016 2:00 AM;-;22.45;21.35;21.35;22.45;22.45;21.35;-;-;21.35;22.91;21.51;22.45;22.45;22.45;22.59
Apr 23, 2016 2:00 AM;Apr 23, 2016 3:00 AM;-;21.47;21.01;21.01;21.47;21.47;21.01;-;-;21.01;21.93;20.26;21.47;21.47;21.47;21.47
Apr 23, 2016 3:00 AM;Apr 23, 2016 4:00 AM;-;20.99;20.99;20.99;20.99;20.99;20.99;-;-;20.99;21.69;20.94;20.99;21.07;21.07;20.94
Apr 23, 2016 4:00 AM;Apr 23, 2016 5:00 AM;-;20.99;20.99;20.99;20.99;20.99;20.99;-;-;20.99;20.96;20.74;20.99;21.14;21.14;20.74
Apr 23, 2016 5:00 AM;Apr 23, 2016 6:00 AM;-;20.90;20.90;20.90;20.90;20.90;20.90;-;-;20.90;22.08;21.09;20.90;21.06;21.06;21.97
Apr 23, 2016 6:00 AM;Apr 23, 2016 7:00 AM;-;21.05;21.05;21.05;21.05;21.05;21.05;-;-;21.05;23.25;21.35;21.05;25.08;25.08;25.67
Apr 23, 2016 7:00 AM;Apr 23, 2016 8:00 AM;-;21.48;21.48;21.48;21.48;21.48;21.48;-;33.88;21.48;24.44;23.30;21.48;30.64;30.64;29.99
Apr 23, 2016 8:00 AM;Apr 23, 2016 9:00 AM;-;23.62;22.42;22.42;23.62;23.62;22.42;-;39.56;22.42;25.02;26.10;23.62;42.28;42.28;33.27
Apr 23, 2016 9:00 AM;Apr 23, 2016 10:00 AM;-;27.29;23.22;23.22;27.29;27.29;23.22;-;39.71;23.22;24.54;26.92;27.29;56.16;56.16;33.27
Apr 23, 2016 10:00 AM;Apr 23, 2016 11:00 AM;-;26.91;23.32;23.32;26.91;26.91;23.32;-;44.74;23.32;23.98;28.99;26.91;52.60;52.60;33.27
Apr 23, 2016 11:00 AM;Apr 23, 2016 12:00 PM;-;25.76;23.20;23.20;25.76;25.76;23.20;-;40.73;23.20;23.51;31.97;25.76;47.32;47.32;31.97
Apr 23, 2016 12:00 PM;Apr 23, 2016 1:00 PM;-;23.40;22.66;22.66;23.40;23.40;22.66;-;40.04;22.66;23.42;29.94;23.40;41.69;41.69;29.94
Apr 23, 2016 1:00 PM;Apr 23, 2016 2:00 PM;-;21.36;21.36;21.36;21.36;21.36;21.36;-;39.12;21.36;21.77;26.10;21.36;35.98;35.98;26.10
Apr 23, 2016 2:00 PM;Apr 23, 2016 3:00 PM;-;20.42;20.45;20.45;20.42;20.42;20.45;-;36.69;20.45;20.91;24.78;20.42;35.00;35.00;24.78
Apr 23, 2016 3:00 PM;Apr 23, 2016 4:00 PM;-;18.60;20.25;20.25;18.29;19.60;20.25;-;34.97;20.25;20.51;26.12;18.29;35.00;32.03;26.12
Apr 23, 2016 4:00 PM;Apr 23, 2016 5:00 PM;-;17.07;20.34;20.34;16.27;19.69;20.34;-;36.61;20.34;19.17;24.97;16.27;33.00;32.69;24.97
Apr 23, 2016 5:00 PM;Apr 23, 2016 6:00 PM;-;19.13;20.45;20.45;19.13;19.13;20.45;-;35.68;20.45;20.11;21.00;19.13;29.87;29.87;29.41
Apr 23, 2016 6:00 PM;Apr 23, 2016 7:00 PM;-;21.07;21.07;21.07;21.07;21.07;21.07;-;36.55;21.07;21.32;21.41;21.07;30.79;30.79;31.10
Apr 23, 2016 7:00 PM;Apr 23, 2016 8:00 PM;-;22.46;22.46;22.45;22.46;22.46;22.45;-;36.98;22.45;24.47;24.94;22.46;31.47;31.47;32.76
Apr 23, 2016 8:00 PM;Apr 23, 2016 9:00 PM;-;25.00;23.23;23.23;25.00;25.00;23.23;-;39.89;23.23;25.38;28.99;25.00;30.00;30.00;33.91
Apr 23, 2016 9:00 PM;Apr 23, 2016 10:00 PM;-;27.19;23.24;23.24;27.19;27.19;23.24;-;38.35;23.24;25.80;25.04;27.19;27.19;27.19;29.36
Apr 23, 2016 10:00 PM;Apr 23, 2016 11:00 PM;-;25.05;22.98;22.98;25.05;25.05;22.98;-;31.68;22.98;24.69;23.99;25.05;27.37;27.37;24.38
Apr 23, 2016 11:00 PM;Apr 24, 2016 12:00 AM;-;22.10;22.01;22.01;22.10;22.10;22.01;-;28.13;22.01;22.49;21.63;22.10;27.41;27.41;21.63
Apr 24, 2016 12:00 AM;Apr 24, 2016 1:00 AM;-;18.21;18.21;21.43;18.21;18.21;21.43;-;-;21.43;19.63;19.10;18.21;30.30;19.10;20.58
Apr 24, 2016 1:00 AM;Apr 24, 2016 2:00 AM;-;16.88;20.46;20.46;15.96;18.05;20.46;-;-;20.46;16.49;16.80;15.07;27.77;16.99;18.50
Apr 24, 2016 2:00 AM;Apr 24, 2016 3:00 AM;-;14.31;20.42;20.42;14.31;14.31;20.42;-;-;20.42;14.99;15.20;14.31;27.04;14.39;16.75
Apr 24, 2016 3:00 AM;Apr 24, 2016 4:00 AM;-;12.59;20.52;20.52;12.59;12.59;20.52;-;-;20.52;14.41;14.00;12.59;25.95;12.81;14.98
Apr 24, 2016 4:00 AM;Apr 24, 2016 5:00 AM;-;12.79;20.62;20.62;12.79;12.79;20.62;-;-;20.62;13.46;14.10;12.79;25.32;13.75;14.75
Apr 24, 2016 5:00 AM;Apr 24, 2016 6:00 AM;-;13.62;20.76;20.76;13.62;13.62;20.76;-;-;20.76;12.18;13.90;13.62;27.09;12.20;14.97
Apr 24, 2016 6:00 AM;Apr 24, 2016 7:00 AM;-;12.76;20.51;20.51;12.76;12.76;20.51;-;-;20.51;11.44;12.90;12.76;26.77;11.40;13.64
Apr 24, 2016 7:00 AM;Apr 24, 2016 8:00 AM;-;12.20;21.00;21.00;12.20;12.20;21.00;-;-;21.00;11.66;12.10;12.20;26.31;11.35;13.91
Apr 24, 2016 8:00 AM;Apr 24, 2016 9:00 AM;-;13.75;21.30;21.30;13.75;13.75;21.30;-;28.28;21.30;12.59;14.10;13.75;26.50;19.10;16.23
Apr 24, 2016 9:00 AM;Apr 24, 2016 10:00 AM;-;16.48;21.54;21.54;13.98;17.44;21.54;-;29.08;21.54;14.03;15.84;12.57;27.09;19.10;20.33
Apr 24, 2016 10:00 AM;Apr 24, 2016 11:00 AM;-;15.05;21.39;21.39;14.00;20.01;21.39;-;29.00;21.39;14.80;15.60;12.54;25.95;19.10;22.34
Apr 24, 2016 11:00 AM;Apr 24, 2016 12:00 PM;-;15.72;21.28;21.28;14.91;19.60;21.28;-;28.91;21.28;14.98;16.60;13.79;23.08;20.81;21.52
Apr 24, 2016 12:00 PM;Apr 24, 2016 1:00 PM;-;16.06;21.22;21.22;15.28;19.94;21.22;-;28.82;21.22;14.50;15.01;14.19;21.16;21.16;19.99
Apr 24, 2016 1:00 PM;Apr 24, 2016 2:00 PM;-;11.88;21.04;21.04;11.88;14.94;21.04;-;29.01;21.04;13.45;14.00;11.88;20.29;19.10;17.18
Apr 24, 2016 2:00 PM;Apr 24, 2016 3:00 PM;-;9.44;20.91;20.91;9.44;10.01;20.91;-;28.73;20.91;10.91;13.10;9.44;20.29;19.10;17.64
Apr 24, 2016 3:00 PM;Apr 24, 2016 4:00 PM;-;9.50;20.77;20.77;9.50;9.50;20.77;-;28.69;20.77;9.98;11.30;9.50;20.29;19.76;18.76
Apr 24, 2016 4:00 PM;Apr 24, 2016 5:00 PM;-;7.11;20.83;20.83;6.61;10.00;20.83;-;28.68;20.83;11.06;12.25;8.47;20.29;19.10;20.10
Apr 24, 2016 5:00 PM;Apr 24, 2016 6:00 PM;-;9.02;20.98;20.98;7.53;17.11;20.98;-;28.77;20.98;15.57;16.00;13.04;20.37;20.37;21.69
Apr 24, 2016 6:00 PM;Apr 24, 2016 7:00 PM;-;15.45;21.01;21.01;13.36;20.01;21.01;-;29.47;21.01;19.56;21.79;20.28;24.80;24.80;29.91
Apr 24, 2016 7:00 PM;Apr 24, 2016 8:00 PM;-;21.96;21.96;21.96;21.96;21.96;21.96;-;32.69;21.96;22.32;23.10;21.96;27.77;27.77;34.21
Apr 24, 2016 8:00 PM;Apr 24, 2016 9:00 PM;-;24.05;23.35;23.35;23.93;24.12;23.35;-;35.88;23.35;24.46;25.70;23.94;31.71;31.71;40.02
Apr 24, 2016 9:00 PM;Apr 24, 2016 10:00 PM;-;27.44;23.53;23.53;24.37;27.44;23.53;-;33.87;23.53;25.43;27.21;24.37;31.09;31.09;33.28
Apr 24, 2016 10:00 PM;Apr 24, 2016 11:00 PM;-;27.87;23.32;23.32;27.87;27.87;23.32;-;29.23;23.32;25.45;28.76;27.87;28.00;27.26;29.99
Apr 24, 2016 11:00 PM;Apr 25, 2016 12:00 AM;-;24.04;23.03;23.03;24.04;24.04;23.03;-;26.68;23.03;22.95;25.00;24.04;26.79;26.79;31.91
Apr 25, 2016 12:00 AM;Apr 25, 2016 1:00 AM;-;22.56;22.56;22.56;22.56;22.56;22.56;-;-;22.56;21.18;21.00;22.56;30.30;30.30;33.28
Apr 25, 2016 1:00 AM;Apr 25, 2016 2:00 AM;-;21.46;21.46;21.46;21.46;21.46;21.46;-;-;21.46;20.25;19.65;21.46;27.10;27.10;31.63
Apr 25, 2016 2:00 AM;Apr 25, 2016 3:00 AM;-;20.82;20.82;20.82;20.82;20.82;20.82;-;-;20.82;19.48;17.70;20.82;25.77;25.77;27.92
Apr 25, 2016 3:00 AM;Apr 25, 2016 4:00 AM;-;20.23;20.64;20.64;20.23;20.23;20.64;-;-;20.64;19.27;18.00;20.23;25.40;25.40;25.69
Apr 25, 2016 4:00 AM;Apr 25, 2016 5:00 AM;-;20.26;20.92;20.92;20.26;20.26;20.92;-;-;20.92;19.72;17.95;20.26;25.95;25.95;29.61
Apr 25, 2016 5:00 AM;Apr 25, 2016 6:00 AM;-;21.10;21.10;22.81;21.10;21.10;22.81;-;29.23;22.81;21.03;20.77;21.10;27.10;27.10;37.10
Apr 25, 2016 6:00 AM;Apr 25, 2016 7:00 AM;-;29.02;25.83;25.83;29.02;29.02;24.11;-;31.77;24.11;27.33;30.00;29.02;29.02;30.00;45.12
Apr 25, 2016 7:00 AM;Apr 25, 2016 8:00 AM;-;32.97;27.54;27.54;32.97;32.97;27.54;-;40.84;27.54;33.32;36.75;32.97;30.79;30.79;51.15
Apr 25, 2016 8:00 AM;Apr 25, 2016 9:00 AM;-;34.48;30.06;30.06;34.48;34.48;30.06;-;48.34;30.06;34.01;36.75;34.48;31.26;31.26;46.91
Apr 25, 2016 9:00 AM;Apr 25, 2016 10:00 AM;-;36.11;27.89;27.89;32.00;36.80;27.89;-;49.80;27.89;31.11;32.10;30.03;31.27;31.27;45.04
Apr 25, 2016 10:00 AM;Apr 25, 2016 11:00 AM;-;32.71;27.05;27.05;30.69;32.44;27.05;-;47.21;27.05;28.36;29.00;28.95;28.95;28.95;45.57
Apr 25, 2016 11:00 AM;Apr 25, 2016 12:00 PM;-;30.99;25.82;25.82;30.85;29.46;25.82;-;48.49;25.82;26.06;29.00;27.94;27.09;35.50;43.33
Apr 25, 2016 12:00 PM;Apr 25, 2016 1:00 PM;-;32.52;25.35;25.35;29.69;33.04;25.35;-;47.88;25.35;25.34;29.00;28.31;25.95;37.40;38.87
Apr 25, 2016 1:00 PM;Apr 25, 2016 2:00 PM;-;28.64;25.44;25.44;28.05;29.51;25.44;-;49.83;25.44;24.02;29.00;27.37;23.40;35.50;37.75
Apr 25, 2016 2:00 PM;Apr 25, 2016 3:00 PM;-;25.13;24.39;24.39;24.64;25.20;24.39;-;46.80;24.39;23.43;24.16;24.39;23.40;32.66;37.53
Apr 25, 2016 3:00 PM;Apr 25, 2016 4:00 PM;-;24.46;23.75;23.75;23.99;24.53;23.75;-;44.16;23.75;23.50;30.30;23.75;23.40;32.78;35.63
Apr 25, 2016 4:00 PM;Apr 25, 2016 5:00 PM;-;24.44;23.78;23.78;24.00;24.51;23.78;-;42.03;23.78;24.05;28.99;23.78;24.00;32.67;35.62
Apr 25, 2016 5:00 PM;Apr 25, 2016 6:00 PM;-;25.95;24.44;24.44;25.95;25.95;24.44;-;41.97;24.44;26.03;30.99;25.95;25.95;33.80;37.97
Apr 25, 2016 6:00 PM;Apr 25, 2016 7:00 PM;-;28.41;24.27;24.27;28.41;28.41;24.27;-;41.78;24.27;27.98;30.30;28.41;28.41;42.44;42.44
Apr 25, 2016 7:00 PM;Apr 25, 2016 8:00 PM;-;31.19;24.46;24.46;31.19;31.19;24.46;-;44.00;24.46;29.54;33.20;31.19;31.19;32.10;44.23
Apr 25, 2016 8:00 PM;Apr 25, 2016 9:00 PM;-;31.46;24.95;24.95;31.46;31.46;24.95;-;48.95;24.95;30.00;34.50;31.46;33.09;33.09;53.38
Apr 25, 2016 9:00 PM;Apr 25, 2016 10:00 PM;-;30.99;25.53;25.53;31.06;30.15;25.53;-;42.06;25.53;28.05;31.61;30.15;35.08;35.08;43.33
Apr 25, 2016 10:00 PM;Apr 25, 2016 11:00 PM;-;30.14;24.19;24.19;30.32;28.14;24.19;-;33.39;24.19;26.30;26.74;28.14;31.47;35.50;37.75
Apr 25, 2016 11:00 PM;Apr 26, 2016 12:00 AM;-;30.12;22.97;22.97;30.11;24.94;22.97;-;30.33;22.97;24.12;22.60;22.97;30.97;30.97;41.77
Apr 26, 2016 12:00 AM;Apr 26, 2016 1:00 AM;-;21.81;21.81;21.81;21.81;21.81;21.81;-;30.62;21.81;22.51;21.52;21.81;32.00;37.02;37.02
Apr 26, 2016 1:00 AM;Apr 26, 2016 2:00 AM;-;20.90;20.90;20.90;21.69;20.90;20.90;-;27.85;20.90;21.05;21.41;20.90;30.00;33.28;33.28
Apr 26, 2016 2:00 AM;Apr 26, 2016 3:00 AM;-;20.96;20.96;20.96;20.96;20.96;20.96;-;25.36;20.96;20.90;23.43;20.96;27.61;27.61;28.94
Apr 26, 2016 3:00 AM;Apr 26, 2016 4:00 AM;-;20.62;20.62;20.62;20.62;20.62;20.62;-;25.37;20.62;20.53;23.30;20.62;27.09;27.09;32.39
Apr 26, 2016 4:00 AM;Apr 26, 2016 5:00 AM;-;21.07;21.07;21.07;21.07;21.07;21.07;-;26.73;21.07;20.63;23.30;21.07;28.91;33.50;33.59
Apr 26, 2016 5:00 AM;Apr 26, 2016 6:00 AM;-;22.73;22.73;22.73;22.73;22.73;22.73;-;25.36;22.73;23.31;23.30;22.73;30.80;33.00;43.33
Apr 26, 2016 6:00 AM;Apr 26, 2016 7:00 AM;-;29.91;24.38;24.38;29.91;29.91;24.38;-;29.17;24.38;29.47;33.00;29.91;32.18;33.00;44.67
Apr 26, 2016 7:00 AM;Apr 26, 2016 8:00 AM;-;35.04;25.98;25.98;34.69;34.64;25.98;-;35.37;25.98;33.88;40.00;34.07;36.70;36.70;46.61
Apr 26, 2016 8:00 AM;Apr 26, 2016 9:00 AM;-;38.60;28.04;28.04;38.01;37.56;28.04;-;41.35;28.04;36.18;39.23;35.14;38.01;38.01;46.24
Apr 26, 2016 9:00 AM;Apr 26, 2016 10:00 AM;-;40.40;26.80;26.80;40.40;39.84;26.80;-;42.04;26.80;33.31;35.00;32.70;40.40;40.40;44.85
Apr 26, 2016 10:00 AM;Apr 26, 2016 11:00 AM;-;38.02;25.83;25.83;38.02;38.02;25.83;-;40.06;25.83;31.69;32.00;30.36;38.02;38.02;44.23
Apr 26, 2016 11:00 AM;Apr 26, 2016 12:00 PM;-;35.98;25.10;25.10;34.51;35.98;25.10;-;40.16;25.10;31.56;31.00;29.78;34.51;34.51;38.90
Apr 26, 2016 12:00 PM;Apr 26, 2016 1:00 PM;-;32.35;25.12;25.12;32.98;27.47;25.12;-;40.13;25.12;30.61;31.00;26.95;32.98;32.98;44.67
Apr 26, 2016 1:00 PM;Apr 26, 2016 2:00 PM;-;30.90;25.03;25.03;29.53;29.94;25.03;-;38.67;25.03;29.72;30.84;25.65;29.53;33.00;39.76
Apr 26, 2016 2:00 PM;Apr 26, 2016 3:00 PM;-;27.11;24.74;24.74;27.32;25.56;24.74;-;37.42;24.74;29.63;26.20;25.29;31.09;33.00;39.76
Apr 26, 2016 3:00 PM;Apr 26, 2016 4:00 PM;-;25.53;24.46;24.46;25.56;25.27;24.46;-;36.79;24.46;29.93;28.01;25.23;32.00;33.50;34.83
Apr 26, 2016 4:00 PM;Apr 26, 2016 5:00 PM;-;24.81;24.15;24.15;24.78;24.94;24.15;-;36.42;24.15;29.44;27.01;24.73;30.00;30.00;33.66
Apr 26, 2016 5:00 PM;Apr 26, 2016 6:00 PM;-;25.29;24.48;24.48;25.29;25.29;24.48;-;37.49;24.48;29.21;29.01;25.29;31.06;31.06;34.09
